Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
ete3,1292,"(((((V,W),(U,B)),((W,V),(B,U))),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((((C,I),(F,G)),(((C,I),(G,F)),((I,C),(G,F)))),(((D,H),E),(E,(H,D)))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",3,0,12
reconcILS,1690,"(A,(((((C,(((D,E),(I,(G,F))),H)),J),(((K,M),L),N)),(((O,(P,(Q,R))),T),S)),(W,(V,(B,U)))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",1,6,4
ete3,1690,"(((((W,V),(U,B)),((V,W),(B,U))),(((T,((O,((Q,R),P)),S)),((S,(((R,Q),P),O)),T)),((((K,L),(M,N)),(((K,L),(M,N)),((L,K),(N,M)))),(J,((((E,(D,H)),((C,I),(G,F))),(((C,I),(F,G)),((H,D),E))),((E,(D,H)),((I,C),(G,F)))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",4,0,30
reconcILS,11,"((((((((I,(G,(F,C))),E),(D,H)),J),((K,L),(M,N))),(((O,(P,(Q,R))),S),T)),(W,(U,(V,B)))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,5,0
ete3,11,"(A,(((((W,V),(U,B)),((W,V),(B,U))),((V,W),(B,U))),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(((E,(H,D)),((C,I),(G,F))),(((D,H),E),((((I,C),(G,F)),((C,I),(F,G))),((C,I),(G,F))))))))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",3,0,19
reconcILS,99,"(((((((C,((D,H),E)),(I,(G,F))),J),(K,(L,(M,N)))),((((O,P),(Q,R)),S),T)),(W,B)),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,4,2
ete3,99,"(A,(((V,W),(U,B)),((T,(S,((O,(P,(R,Q))),(((Q,R),P),O)))),((((K,L),(N,M)),((L,K),(M,N))),(J,(((E,(D,H)),((C,I),(F,G))),(((I,C),(G,F)),(E,(H,D)))))))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",3,0,16
reconcILS,460,"(A,((((((C,(I,(G,F))),(D,(H,E))),J),((K,L),(M,N))),(((O,S),((P,Q),R)),T)),((W,B),(V,U))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",1,4,4
ete3,460,"(((((W,V),(B,U)),((V,W),(U,B))),((T,((S,(O,(((Q,R),P),((R,Q),P)))),((((Q,R),P),O),S))),(((N,M),(L,K)),(J,((((D,H),E),(E,(H,D))),(((C,I),(F,G)),((I,C),(G,F)))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",5,0,18
reconcILS,524,"((A,(((((((C,I),F),G),((D,H),E)),((K,L),(M,N))),J),(((Q,(O,R)),P),S))),((W,B),(V,U)));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",1,5,5
ete3,524,"((A,(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))),(((W,V),(B,U)),((V,W),(U,B))))),((((W,V),(B,U)),((T,(S,((O,((Q,R),P)),((((Q,R),P),O),(O,((R,Q),P)))))),((((K,L),(M,N)),(((E,(D,H)),((C,I),(G,F))),J)),((J,((E,(H,D)),(((C,I),(F,G)),((G,F),(I,C))))),((N,M),(L,K)))))),A));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",5,0,53
reconcILS,654,"(A,(((((H,(D,(F,(C,(G,I))))),((J,(K,L)),(M,N))),E),(((O,(P,(Q,R))),T),S)),(U,(B,(V,W)))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,10,0
ete3,654,"(((((U,B),(W,V)),((W,V),(B,U))),(((T,((O,((Q,R),P)),S)),((S,(((R,Q),P),O)),T)),((((K,L),(M,N)),(J,(((D,H),E),((C,I),(G,F))))),(((((K,L),(N,M)),(J,((E,(D,H)),((C,I),(G,F))))),(((M,N),(L,K)),(((E,(D,H)),((C,I),(G,F))),J))),(((K,L),(M,N)),(J,(((E,(H,D)),((((C,I),(F,G)),((I,C),(G,F))),((C,I),(G,F)))),((E,(D,H)),((C,I),(G,F)))))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",5,0,57
reconcILS,864,"(A,((((((((C,(G,F)),I),((K,L),(M,N))),J),(D,H)),E),(((O,(P,(R,Q))),T),S)),(V,(W,(B,U)))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",1,6,5
ete3,864,"(((((V,W),(U,B)),((W,V),(B,U))),(((T,((O,((Q,R),P)),S)),((S,(((Q,R),P),O)),T)),((((K,L),(M,N)),(J,(((D,H),E),((C,I),(G,F))))),((((K,L),(M,N)),(J,((E,(H,D)),((C,I),(G,F))))),((((K,L),(M,N)),(((E,(D,H)),((C,I),(G,F))),J)),((J,((E,(D,H)),(((C,I),(G,F)),((I,C),(F,G))))),((N,M),(L,K)))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",4,0,49
reconcILS,1413,"((((((((((C,I),G),(J,(D,(H,E)))),(K,F)),L),(T,(P,(O,(Q,R))))),(M,N)),S),(W,(U,(V,B)))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",1,12,4
ete3,1413,"(A,(((((W,V),(U,B)),((W,V),(B,U))),((V,W),(B,U))),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,((O,((Q,R),P)),S))),(((((K,L),(N,M)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))),(((S,(((P,(R,Q)),O),(O,((Q,R),P)))),T),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((((L,K),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(((((C,I),(G,F)),(((D,H),E),(E,(H,D)))),J),(J,((E,(D,H)),((F,G),(I,C)))))))))))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",6,0,79
reconcILS,1457,"(A,((((((((C,(I,(G,F))),(D,(H,E))),J),L),(M,N)),K),(((O,(P,R)),S),T)),(W,(V,(B,U)))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,6,1
ete3,1457,"(((((W,V),(U,B)),((V,W),(B,U))),((T,(S,(((Q,R),P),O))),((((L,K),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((((K,L),(N,M)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((((D,H),E),(E,(H,D))),(((C,I),(F,G)),((I,C),(G,F)))))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",4,0,37
reconcILS,1600,"(A,(((((((C,I),(G,F)),((D,E),H)),J),((K,L),(M,N))),((O,(P,Q)),T)),(V,(W,(B,U)))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,2,2
ete3,1600,"(((((V,W),(U,B)),((W,V),(B,U))),(((S,(((R,Q),P),O)),T),(((N,M),(L,K)),(J,(((E,(D,H)),((H,D),E)),((F,G),(I,C))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",2,0,8
reconcILS,1699,"(A,(((((((C,I),G),((D,H),E)),J),((K,L),(M,N))),((((O,P),Q),S),T)),((B,U),(V,W))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,1,2
ete3,1699,"((((W,V),(U,B)),((T,(S,((O,((R,Q),P)),(((Q,R),P),O)))),(((N,M),(L,K)),(J,((E,(H,D)),((F,G),(I,C))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",1,0,5
reconcILS,142,"(((((((((C,I),F),G),((D,H),E)),J),(K,(L,(M,N)))),(((((O,Q),R),P),S),T)),(V,(B,U))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,4,1
ete3,142,"(A,(((W,V),(U,B)),((T,(S,((O,((Q,R),P)),((O,((Q,R),P)),(((R,Q),P),O))))),((((K,L),(N,M)),((L,K),(M,N))),(J,((E,(H,D)),(((C,I),(F,G)),((G,F),(I,C)))))))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",3,0,14
reconcILS,516,"(A,(((((((((C,I),(D,(E,(F,H)))),G),J),((K,L),(M,N))),S),((O,P),(Q,R))),T),(V,((W,U),B))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",1,9,4
ete3,516,"((((((W,V),(U,B)),((V,W),(B,U))),((W,V),(B,U))),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((S,(O,((Q,R),P))),T)),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,((O,(P,(R,Q))),(((Q,R),P),O))))),((T,((O,((Q,R),P)),S)),(((N,M),(L,K)),(J,(((E,(D,H)),((C,I),(F,G))),(((((E,(D,H)),((C,I),(G,F))),(((D,H),E),((C,I),(G,F)))),((E,(H,D)),((C,I),(G,F)))),((E,(D,H)),((G,F),(I,C))))))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",4,0,68
reconcILS,771,"(A,(((((((((((C,G),((D,(E,H)),(I,F))),J),M),N),K),L),T),(((O,Q),R),P)),S),(V,(W,(B,U)))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",2,10,8
ete3,771,"(((((V,W),(U,B)),((W,V),(B,U))),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,((O,((Q,R),P)),S))),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,((O,((Q,R),P)),((O,((Q,R),P)),(((R,Q),P),O)))))),(((S,(O,((Q,R),P))),T),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((((L,K),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(N,M)),(J,((((C,I),(G,F)),(((D,H),E),(E,(H,D)))),((E,(D,H)),((I,C),(F,G))))))))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",6,0,92
reconcILS,929,"(A,(((((C,I),(((J,(D,(H,E))),F),G)),((K,L),(M,N))),((((O,Q),(T,S)),P),R)),((B,U),(V,W))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",2,8,10
ete3,929,"((((W,V),(U,B)),(((T,(S,(O,((Q,R),P)))),((T,(S,(O,((Q,R),P)))),((((O,((Q,R),P)),S),T),(T,(S,(((R,Q),P),O)))))),(((N,M),(L,K)),(((J,((E,(D,H)),((C,I),(F,G)))),((J,((E,(D,H)),((C,I),(G,F)))),((((C,I),(G,F)),(((D,H),E),(E,(H,D)))),J))),(J,((E,(D,H)),((G,F),(I,C)))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",3,0,41
reconcILS,1130,"(A,(((((((C,I),(G,F)),(D,(H,E))),J),(K,(L,(M,N)))),(((O,(P,(Q,R))),S),T)),(W,(V,(B,U)))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,3,0
ete3,1130,"(((((W,V),(U,B)),((V,W),(B,U))),((T,(S,(((R,Q),P),O))),((((K,L),(N,M)),((L,K),(M,N))),(J,((((D,H),E),(E,(H,D))),((F,G),(I,C))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",3,0,9
reconcILS,1742,"(R,((S,(P,((O,Q),((((L,(J,(E,(C,(H,D))))),(K,(I,(G,F)))),(M,N)),(W,(U,(B,(V,A)))))))),T));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",5,14,30
ete3,1742,"(((A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((S,(O,((Q,R),P))),T)))),(((((((((((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),A),(A,(((W,V),(U,B)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))))),(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))))),(A,(((V,W),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))))),(A,(((W,V),(B,U)),((T,(S,(O,((Q,R),P)))),((((K,L),(N,M)),(J,((E,(D,H)),((C,I),(G,F))))),((((L,K),(M,N)),(J,((E,(D,H)),((C,I),(F,G))))),(((K,L),(M,N)),((((E,(D,H)),((I,C),(G,F))),(((D,H),E),((C,I),(G,F)))),J)))))))),(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(((R,Q),P),O))))))),(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))))),(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,((O,((Q,R),P)),S))))))),(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",11,0,201
reconcILS,174,"((((((((C,I),((D,H),E)),(G,F)),J),(L,(M,N))),(((O,((P,R),Q)),S),T)),(W,(V,(B,U)))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,3,1
ete3,174,"(A,((((W,V),(U,B)),((V,W),(B,U))),((T,(S,((((R,Q),P),((Q,R),P)),O))),(((K,L),(N,M)),(J,(((E,(D,H)),((C,I),(F,G))),(((G,F),(I,C)),(E,(H,D)))))))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",3,0,12
reconcILS,456,"(A,(((((((C,I),(G,F)),(H,(D,E))),J),(L,(M,N))),(((O,P),(Q,R)),(T,S))),(V,((W,U),B))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,5,1
ete3,456,"((((((W,V),(U,B)),((V,W),(B,U))),((W,V),(B,U))),(((((O,((Q,R),P)),S),T),(T,(S,((O,(P,(R,Q))),(((Q,R),P),O))))),(((K,L),(N,M)),(J,((((H,D),E),(E,(D,H))),((F,G),(I,C))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",4,0,18
reconcILS,484,"((((((((C,J),I),((D,E),H)),(G,F)),((K,L),(M,N))),((O,(P,(Q,R))),S)),(W,(V,(B,U)))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",1,4,5
ete3,484,"(A,((((W,V),(U,B)),((V,W),(B,U))),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),((J,((E,(D,H)),((C,I),(F,G)))),((J,(((C,I),(G,F)),((E,(D,H)),((H,D),E)))),((J,((E,(D,H)),((C,I),(G,F)))),(((E,(D,H)),((I,C),(G,F))),J))))))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",3,0,29
reconcILS,669,"(A,((((((((((C,I),((D,(E,F)),H)),G),J),(K,L)),(M,N)),(Q,S)),(O,T)),(P,R)),(U,(B,(V,W)))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",1,14,4
ete3,669,"(((((U,B),(W,V)),((W,V),(B,U))),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((S,(((Q,R),P),O)),T)),((T,((O,((R,Q),P)),S)),((((K,L),(N,M)),(J,((E,(D,H)),((C,I),(G,F))))),(((M,N),(L,K)),(J,(((E,(D,H)),((C,I),(F,G))),((((E,(D,H)),((C,I),(G,F))),((((D,H),E),((C,I),(G,F))),((E,(H,D)),((C,I),(G,F))))),((E,(D,H)),((G,F),(I,C)))))))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",4,0,74
reconcILS,805,"((((((C,I),(G,F)),(D,(H,E))),(J,((K,L),(M,N)))),(((O,Q),((P,R),S)),T)),(W,(U,(V,B))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,7,1
ete3,805,"(((((W,V),(U,B)),((W,V),(B,U))),((V,W),(B,U))),((T,(((O,((Q,R),P)),S),(S,(((R,Q),P),O)))),(((((E,(D,H)),((C,I),(G,F))),J),((N,M),(L,K))),(((K,L),(M,N)),(J,((((D,H),E),(E,(H,D))),((F,G),(I,C))))))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",4,0,25
reconcILS,1073,"(A,(((((((C,I),(G,F)),J),((D,E),H)),((K,L),(M,N))),(T,((Q,R),S))),(U,(W,(V,B)))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,4,2
ete3,1073,"((((((W,V),(U,B)),((V,W),(B,U))),((W,V),(B,U))),((((O,(P,(R,Q))),S),T),(((N,M),(L,K)),((J,(((C,I),(G,F)),((E,(D,H)),((H,D),E)))),(((E,(D,H)),((F,G),(I,C))),J))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",3,0,20
reconcILS,1228,"((((((C,((((D,E),I),H),(G,F))),J),(K,L)),(M,N)),(((O,(P,(Q,R))),S),T)),(W,(B,(V,U))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,8,1
ete3,1228,"(((((W,V),(B,U)),((W,V),(U,B))),((V,W),(B,U))),((T,(S,(((R,Q),P),O))),((((K,L),(N,M)),(J,((E,(D,H)),((C,I),(G,F))))),(((M,N),(L,K)),(J,((((E,(D,H)),((C,I),(F,G))),(((E,(D,H)),((C,I),(G,F))),(((C,I),(G,F)),((H,D),E)))),((E,(D,H)),((I,C),(G,F)))))))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",3,0,40
reconcILS,1462,"(A,((((((C,((((D,(H,E)),F),I),G)),J),((K,L),(M,N))),((P,(Q,R)),S)),T),(W,(V,(B,U)))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,8,1
ete3,1462,"(((((W,V),(U,B)),((V,W),(B,U))),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((S,(O,((Q,R),P))),T)),((T,((O,((R,Q),P)),S)),(((N,M),(L,K)),(J,((((E,(D,H)),((C,I),(F,G))),(((E,(D,H)),((C,I),(G,F))),(((C,I),(G,F)),(((D,H),E),(E,(H,D)))))),((E,(D,H)),((I,C),(G,F))))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",4,0,47
reconcILS,1516,"(A,(((((((((C,((G,F),I)),(E,(D,H))),J),K),L),N),M),((((O,P),(Q,R)),S),T)),(W,(V,(B,U)))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",1,5,4
ete3,1516,"(((((W,V),(U,B)),((V,W),(B,U))),((T,(S,((O,(P,(R,Q))),(((Q,R),P),O)))),((((K,L),(N,M)),(J,((E,(D,H)),((C,I),(G,F))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((L,K),(M,N)),(J,(((H,D),E),(((C,I),(F,G)),((I,C),(G,F))))))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",4,0,52
reconcILS,1520,"(((((((C,I),(G,F)),((D,E),H)),J),((K,(M,N)),L)),(((O,((P,R),Q)),T),S)),((B,U),(V,W)));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,4,1
ete3,1520,"(((W,V),(U,B)),(((T,((O,((Q,R),P)),S)),((S,((((R,Q),P),((Q,R),P)),O)),T)),((((K,L),(M,N)),((L,K),(N,M))),(J,(((E,(D,H)),((H,D),E)),((F,G),(I,C)))))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",4,0,14
reconcILS,104,"(A,((((C,(((D,H),E),F)),(J,((K,(M,N)),(G,L)))),((O,(Q,R)),(T,S))),((B,U),(V,W))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,9,2
ete3,104,"((((W,V),(U,B)),(((((O,((Q,R),P)),S),T),(T,(S,((P,(R,Q)),O)))),((((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(F,G))))),((J,((E,(D,H)),((C,I),(G,F)))),((L,K),(N,M)))),(((K,L),(M,N)),(((E,(D,H)),((C,I),(G,F))),J))),(((K,L),(M,N)),(J,((((C,I),(G,F)),(E,(H,D))),((E,(D,H)),((I,C),(G,F))))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",3,0,55
reconcILS,398,"(A,(((((((C,(G,F)),(D,(H,E))),I),J),((K,L),(M,N))),((O,(P,(Q,R))),(T,S))),(B,(V,(W,U)))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,6,0
ete3,398,"((((((V,W),(B,U)),((W,V),(B,U))),((W,V),(U,B))),(((((O,((Q,R),P)),S),T),(T,(S,(((R,Q),P),O)))),(((N,M),(L,K)),(J,(((E,(D,H)),((C,I),(G,F))),((((D,H),E),(E,(H,D))),((I,C),(F,G)))))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",4,0,22
reconcILS,828,"(((((((C,I),((D,H),(E,(G,F)))),J),(K,L)),(M,N)),((O,(P,(Q,R))),(T,S))),(B,(U,(V,W))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,5,1
ete3,828,"((((B,U),(W,V)),((W,V),(U,B))),(((((O,((Q,R),P)),S),T),(T,(S,(((R,Q),P),O)))),((((K,L),(N,M)),(J,((E,(D,H)),((C,I),(G,F))))),(((M,N),(L,K)),(J,(((((D,H),E),((C,I),(F,G))),((E,(H,D)),((C,I),(G,F)))),((E,(D,H)),((G,F),(I,C)))))))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",4,0,31
reconcILS,892,"(A,((((((C,J),((((D,H),E),G),(I,F))),(K,L)),(M,N)),((((P,R),Q),S),T)),(V,((W,B),U))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",0,9,1
ete3,892,"((((((W,V),(B,U)),((V,W),(U,B))),((W,V),(B,U))),((T,((O,(((R,Q),P),((Q,R),P))),S)),((((K,L),(N,M)),(J,((E,(D,H)),((C,I),(G,F))))),(((M,N),(L,K)),((J,(((E,(D,H)),((C,I),(G,F))),(((C,I),(F,G)),(E,(H,D))))),(((E,(D,H)),((I,C),(G,F))),J)))))),A);","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",5,0,36
reconcILS,961,"(A,((((((((((C,J),(((D,H),E),G)),F),I),(K,(L,(M,N)))),T),S),(O,(P,Q))),R),(W,(B,U))));","(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W))),A);",2,9,13
