Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
reconcILS,1386,"((B,(AC,A)),((((AB,AA),G),((X,(U,((W,V),T))),(Y,(O,((((Q,R),P),N),(M,(((K,J),I),((H,L),S)))))))),(E,(F,D))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,14,13
ete3,1386,"((((A,((C,(((((((U,(W,V)),T),X),Y),(((((((((M,I),J),((K,L),(N,H))),O),((R,S),(Q,P))),((O,((((K,L),(N,H)),((M,I),J)),(((L,K),(N,H)),((M,I),J)))),((S,R),(Q,P)))),(((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P)))),(((((K,L),(H,N)),((M,I),J)),O),(((S,R),(Q,P)),((S,R),(P,Q))))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),((Y,((((U,(V,W)),T),(((W,V),U),T)),X)),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),((Z,G),(AA,AB)))),(((E,D),F),((D,E),F)))),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,0,143
reconcILS,488,"((AC,A),(((((Z,AA),G),AB),((Y,(X,(((T,W),U),V))),(((P,Q),(S,R)),(M,((J,(((N,K),H),L)),O))))),(B,((F,(E,D)),C))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,13,1
ete3,488,"((AC,(((A,((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F))),B),((((C,(((((O,(((M,I),J),(((K,L),(N,H)),(((K,L),(N,H)),((L,K),(H,N)))))),((((K,L),(N,H)),((I,M),J)),O)),((R,S),(Q,P))),(((((U,(W,V)),T),((((W,V),U),T),((U,(V,W)),T))),X),Y)),(((Z,G),(AA,AB)),(((Z,G),(AA,AB)),((G,Z),(AB,AA)))))),((E,D),F)),A),B))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,73
reconcILS,1140,"((((((((Z,G),AA),AB),((((U,V),T),W),(X,((Q,P),((((((((R,J),O),L),K),M),I),(N,H)),S))))),Y),(B,((F,(E,D)),A))),C),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,23,15
ete3,1140,"(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),((((C,(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),(((((((U,(W,V)),T),X),Y),(((((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P))),((((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P))),((((((L,K),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))))))))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q))))),(((X,(((U,(V,W)),T),(T,((W,V),U)))),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((Z,G),(AA,AB)),((AB,AA),(G,Z)))))),((E,D),F)),A),B))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,208
reconcILS,1014,"((AC,(((((Z,G),AB),AA),((X,((V,((W,Y),U)),T)),(((S,R),(Q,P)),(((((O,N),I),J),M),((H,L),K))))),(B,A))),(E,D));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,16,10
ete3,1014,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((C,((((((((M,I),J),(((L,K),(N,H)),((K,L),(N,H)))),O),(((((K,L),(N,H)),((I,M),J)),O),(((((K,L),(N,H)),((M,I),J)),O),(((((K,L),(N,H)),((M,I),J)),O),((((K,L),(H,N)),((M,I),J)),O))))),((P,Q),(R,S))),((((((U,(W,V)),T),X),Y),(((((((W,V),U),T),X),Y),((((U,(V,W)),T),X),Y)),((((U,(W,V)),T),X),Y))),((((U,(W,V)),T),X),Y))),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))),((E,D),F)),A),B)),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,105
reconcILS,163,"((AC,((((((G,((((P,Q),((S,R),(((V,((W,U),T)),X),Y))),(L,(((((K,N),M),J),I),(O,H)))),AB)),AA),Z),(F,A)),(E,D)),C)),B);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,20,8
ete3,163,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),(((C,(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((G,Z),(AA,AB))),(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AB,AA))),((((Z,G),(AA,AB)),((((((U,(W,V)),T),X),Y),(((S,R),(Q,P)),((((((K,L),(N,H)),((M,I),J)),O),(O,((((K,L),(N,H)),((M,I),J)),((((K,L),(N,H)),((M,I),J)),(((I,M),J),((L,K),(H,N))))))),((((K,L),(N,H)),((M,I),J)),O)))),(((((((K,L),(N,H)),((M,I),J)),O),((Q,P),(R,S))),(Y,(X,((T,((V,W),U)),((U,(W,V)),T))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))))))),((E,D),F)),A))))),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,0,243
reconcILS,494,"((A,(((((((AB,AA),G),Z),(K,((S,R),(((U,(Q,(J,(L,(Y,P))))),O),(((((((N,M),V),H),W),X),T),I))))),(F,(E,D))),C),B)),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,17,29
ete3,494,"(AC,(((A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),((C,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((((((U,(V,W)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((((U,(W,V)),T),X),Y),((O,(((K,L),(H,N)),((I,M),J))),((S,R),(Q,P))))))))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q))))),((((((W,V),U),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((Q,P),(R,S))))),(((((U,(W,V)),T),X),Y),(((((L,K),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((G,Z),(AA,AB)),((Z,G),(AA,AB))))),((D,E),F)))),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,0,239
reconcILS,243,"((((AC,(B,A)),(F,C)),((((AB,AA),G),(((X,Y),(((V,U),T),W)),((L,((S,Q),(R,P))),((J,O),((((H,I),N),K),M))))),Z)),(E,D));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,14,19
ete3,243,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B),AC),((((((C,(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((G,Z),(AA,AB))),((((((S,R),(Q,P)),((O,((((K,L),(N,H)),((I,M),J)),((((L,K),(N,H)),((M,I),J)),((((K,L),(H,N)),((M,I),J)),(((K,L),(N,H)),((M,I),J)))))),((((K,L),(N,H)),((M,I),J)),O))),(((((K,L),(N,H)),((M,I),J)),O),(((S,R),(Q,P)),((R,S),(P,Q))))),(((X,(((U,(V,W)),T),(T,((W,V),U)))),Y),((((U,(W,V)),T),X),Y))),((Z,G),(AA,AB))))),((E,D),F)),A),B),AC),((((A,((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F))),B),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",10,0,156
reconcILS,786,"((AC,((((((G,AA),(Z,AB)),((X,(Y,(U,((W,T),V)))),(N,((Q,(R,(S,P))),(O,((((K,J),M),I),H)))))),(E,F)),C),A)),B);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,13,10
ete3,786,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,(A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),((C,(((((((((K,L),(N,H)),((M,I),J)),((((K,L),(N,H)),((M,I),J)),((((K,L),(N,H)),((I,M),J)),(((L,K),(N,H)),((M,I),J))))),O),((((R,S),(Q,P)),((S,R),(Q,P))),((S,R),(P,Q)))),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P)))),(((X,((((U,(W,V)),T),((U,(V,W)),T)),(((W,V),U),T))),Y),((((U,(W,V)),T),X),Y))),(((G,Z),(AA,AB)),((Z,G),(AB,AA))))),((D,E),F))))),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,0,116
reconcILS,635,"(((((((((((G,AA),Z),AB),((J,I),(((S,R),(Q,P)),(((M,K),O),N)))),X),(Y,(((U,V),W),T))),C),A),(F,(E,D))),B),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,14,2
ete3,635,"(AC,(B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),((((E,D),F),(C,((((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((X,(T,((U,(V,W)),((W,V),U)))),Y)),((Z,G),(AA,AB))),(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),((((((U,(W,V)),T),X),Y),(((((((K,L),(H,N)),((M,I),J)),O),(O,(((L,K),(N,H)),((I,M),J)))),((P,Q),(R,S))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((Z,G),(AA,AB)),(((G,Z),(AA,AB)),((Z,G),(AB,AA))))))))),A))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,108
reconcILS,994,"(((((((AB,AA),Z),G),(N,((M,((L,(Q,((S,R),P))),(((I,O),K),J))),H))),(Y,(((W,V),(X,U)),T))),((E,D),(AC,C))),F);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,17,22
ete3,994,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B),AC)),(((((C,((((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((U,(W,V)),T),X),(((((W,V),U),T),X),(((U,(V,W)),T),X))),Y)),((Z,G),(AA,AB))),((((((U,(W,V)),T),X),Y),(((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((S,R),(Q,P)),(((((K,L),(N,H)),((M,I),J)),O),(((((L,K),(N,H)),((M,I),J)),O),((((K,L),(N,H)),((M,I),J)),O)))),(((((K,L),(N,H)),((M,I),J)),O),(((Q,P),(R,S)),((S,R),(P,Q))))),(((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P))))),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P))))),(((Z,G),(AA,AB)),((G,Z),(AA,AB)))))),((E,D),F)),A),B),AC)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",9,0,177
reconcILS,1342,"((((((AB,AA),Z),G),((Y,(X,(((U,T),W),V))),(S,(((Q,P),O),(((J,M),I),(L,((N,H),K))))))),(((B,F),AC),A)),(D,C));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",1,14,8
ete3,1342,"((((A,((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F))),B),AC),(((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B))),(((((C,((((((O,((((L,K),(H,N)),((K,L),(N,H))),(((M,I),J),((I,M),J)))),((S,R),(Q,P))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))),(((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P)))),(((((U,(W,V)),T),(((U,(V,W)),T),(((W,V),U),T))),X),Y)),(((Z,G),(AA,AB)),((G,Z),(AA,AB))))),((E,D),F)),A),B),AC)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,0,122
reconcILS,1492,"(((((((AB,AA),G),((X,((W,U),T)),(Y,(((R,N),S),((L,P),(Q,((K,O),(((M,I),J),H)))))))),((F,AC),(B,A))),C),E),D);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,10,34
ete3,1492,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC)),(((((C,(((((((U,(W,V)),T),X),Y),(((((S,R),(P,Q)),((O,(((K,L),(N,H)),(J,(I,M)))),((((L,K),(N,H)),((M,I),J)),O))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P))),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P)))))),((Y,((T,((V,W),U)),X)),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),((Z,G),(AA,AB)))),((E,D),F)),A),B),AC)))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,0,190
reconcILS,568,"((A,((((((G,AB),AA),((X,(((W,V),U),T)),(Y,(((L,((K,N),((I,M),J))),((R,(S,(Q,P))),O)),H)))),D),C),(B,F))),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,14,2
ete3,568,"(AC,((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),((C,(((((((U,(W,V)),T),X),Y),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),(((R,S),(P,Q)),((S,R),(Q,P)))),((O,(((J,(M,I)),((L,K),(H,N))),(((K,L),(N,H)),((M,I),J)))),((S,R),(Q,P)))))),((Y,((T,(U,(V,W))),X)),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((Z,G),(AB,AA)),((Z,G),(AA,AB))))),((E,D),F)))),B)),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,0,131
reconcILS,1379,"((((((((((G,AA),(Z,O)),N),S),((((I,L),K),M),J)),H),((X,Y),((Q,W),(P,((U,T),(AC,AB)))))),V),(B,A)),((F,(E,D)),C));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,18,53
ete3,1379,"((((A,((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F))),B),AC),((AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((X,(((W,V),U),T)),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC)),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC)),((((((((Z,G),(AA,AB)),(((((U,(V,W)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q))))),C),((E,D),F)),A),B),AC)),((((((((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((U,(W,V)),T),X),Y)),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC)),(((((C,(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),(((((((U,(W,V)),T),X),Y),((O,((((K,L),(N,H)),((M,I),J)),((((K,L),(N,H)),((I,M),J)),((((L,K),(N,H)),((M,I),J)),(((K,L),(N,H)),((M,I),J)))))),((S,R),(Q,P)))),((Z,G),(AA,AB))),(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P)))),((Z,G),(AA,AB))),(((((((U,(W,V)),T),X),Y),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((G,Z),(AA,AB))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AB,AA))))))))),((E,D),F)),A),B),AC)))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",10,0,353
reconcILS,1038,"((AC,((((((Z,G),AB),AA),((X,((W,V),(U,T))),(J,(K,(((S,P),((Q,L),O)),(((I,H),M),N)))))),(A,C)),B)),(F,(E,D)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,16,11
