Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
reconcILS,92,"((J,((((((((((((G,AA),Z),((F,(E,D)),((B,(AC,A)),C))),Y),(U,((W,V),T))),X),Q),P),(S,R)),(L,(K,O))),(N,H)),I)),M);","(0-10-5   0-0-0   AC,(0-6-8   0-0-15   B,(0-4-9   0-0-15   A,((0-0-0   0-0-15   F,(0-0-0   0-0-15   D,0-0-0   0-0-15   E)0-0-0   0-0-0   )0-2-10   0-0-0   ,(0-0-10   0-0-15   C,(((0-0-1   0-0-0   AB,0-0-0   0-0-0   AA)0-1-0   0-0-0   ,(0-0-0   0-0-16   G,0-0-0   0-0-16   Z)0-0-0   0-0-0   )0-0-10   1-0-0   ,((((0-0-1   0-0-15   P,0-0-1   0-0-15   Q)0-0-1   0-0-0   ,(0-0-0   0-0-15   R,0-0-0   0-0-15   S)0-0-2   0-0-0   )0-0-5   0-0-0   ,(0-0-4   0-0-16   O,((0-0-2   0-0-16   J,(0-0-1   0-0-16   I,0-0-1   0-0-16   M)0-0-1   0-0-0   )0-0-2   0-0-0   ,((0-0-0   0-0-16   H,0-0-0   0-0-16   N)0-0-1   0-0-0   ,(0-0-0   0-0-16   L,0-0-0   0-0-16   K)0-0-1   0-0-0   )0-0-3   0-0-0   )0-1-0   0-0-0   )0-0-3   1-0-0   )0-0-3   0-0-0   ,(0-0-2   0-0-15   Y,(0-0-1   0-0-15   X,(0-0-0   0-0-16   T,((0-0-0   0-0-16   V,0-0-0   0-0-16   W)0-0-0   0-0-0   ,0-0-0   0-0-16   U)0-1-0   0-0-0   )0-0-1   1-0-0   )0-0-1   0-0-0   )0-0-8   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   0-0-0   )1-0-0   0-0-0   )1-0-0   0-0-0   )3-0-0   0-0-0   )5-0-0   15-0-0   ;",10,26,98
ete3,92,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((S,R),(Q,P)),(((((L,K),(N,H)),((M,I),J)),O),((((K,L),(N,H)),((M,I),J)),O)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((Q,P),(R,S)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((X,(((U,(V,W)),T),(((W,V),U),T))),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),AC)),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((G,Z),(AA,AB)),((Z,G),(AB,AA)))),C),((E,D),F)),A),B),AC))))))))))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC)));","(0-10-5   0-0-0   AC,(0-6-8   0-0-15   B,(0-4-9   0-0-15   A,((0-0-0   0-0-15   F,(0-0-0   0-0-15   D,0-0-0   0-0-15   E)0-0-0   0-0-0   )0-2-10   0-0-0   ,(0-0-10   0-0-15   C,(((0-0-1   0-0-0   AB,0-0-0   0-0-0   AA)0-1-0   0-0-0   ,(0-0-0   0-0-16   G,0-0-0   0-0-16   Z)0-0-0   0-0-0   )0-0-10   1-0-0   ,((((0-0-1   0-0-15   P,0-0-1   0-0-15   Q)0-0-1   0-0-0   ,(0-0-0   0-0-15   R,0-0-0   0-0-15   S)0-0-2   0-0-0   )0-0-5   0-0-0   ,(0-0-4   0-0-16   O,((0-0-2   0-0-16   J,(0-0-1   0-0-16   I,0-0-1   0-0-16   M)0-0-1   0-0-0   )0-0-2   0-0-0   ,((0-0-0   0-0-16   H,0-0-0   0-0-16   N)0-0-1   0-0-0   ,(0-0-0   0-0-16   L,0-0-0   0-0-16   K)0-0-1   0-0-0   )0-0-3   0-0-0   )0-1-0   0-0-0   )0-0-3   1-0-0   )0-0-3   0-0-0   ,(0-0-2   0-0-15   Y,(0-0-1   0-0-15   X,(0-0-0   0-0-16   T,((0-0-0   0-0-16   V,0-0-0   0-0-16   W)0-0-0   0-0-0   ,0-0-0   0-0-16   U)0-1-0   0-0-0   )0-0-1   1-0-0   )0-0-1   0-0-0   )0-0-8   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   0-0-0   )1-0-0   0-0-0   )1-0-0   0-0-0   )3-0-0   0-0-0   )5-0-0   15-0-0   ;",18,0,404
reconcILS,93,"((((((((Z,G),AA),AB),(Y,(((X,W),V),((U,T),(R,(S,(Q,(P,((J,(((N,(M,I)),K),(L,O))),H))))))))),A),(F,(E,D))),AC),B);","(0-0-0   0-0-0   AC,(0-0-0   0-0-1   B,(0-1-0   0-0-2   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-1   0-0-3   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-1-0   0-0-0   ,(0-0-0   0-0-3   G,0-0-0   0-0-3   Z)0-0-0   0-0-0   )0-0-0   1-0-0   ,((((0-0-0   0-0-7   P,0-0-0   0-0-7   Q)0-1-0   0-0-0   ,(0-0-0   0-0-7   R,0-0-0   0-0-7   S)0-0-0   0-0-0   )0-2-0   0-0-0   ,(0-2-1   0-0-10   O,((0-0-0   0-0-11   J,(0-0-0   0-0-11   I,0-0-0   0-0-11   M)0-0-0   0-0-0   )0-2-1   0-0-0   ,((0-0-1   0-0-11   H,0-0-1   0-0-11   N)0-1-0   0-0-0   ,(0-0-0   0-0-11   L,0-0-0   0-0-11   K)0-0-1   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )1-1-0   1-0-0   )0-1-0   1-0-0   ,(0-0-0   0-0-4   Y,(0-1-1   0-0-5   X,(0-0-1   0-0-5   T,((0-0-0   0-0-5   V,0-0-0   0-0-5   W)0-0-1   0-0-0   ,0-0-1   0-0-5   U)0-0-0   0-0-0   )0-0-0   0-0-0   )1-0-0   1-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   ;",2,16,10
ete3,93,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),(((C,((((((X,(((W,V),U),T)),Y),((((((S,R),(Q,P)),(((((K,L),(N,H)),((M,I),J)),O),((((((K,L),(N,H)),((M,I),J)),O),(O,((((L,K),(N,H)),((M,I),J)),(((K,L),(H,N)),(J,(I,M)))))),((((K,L),(N,H)),((M,I),J)),O)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))),(((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),((Y,((((U,(W,V)),T),X),(((U,(V,W)),T),X))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((E,D),F)),A))),AC));","(0-0-0   0-0-0   AC,(0-0-0   0-0-1   B,(0-1-0   0-0-2   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-1   0-0-3   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-1-0   0-0-0   ,(0-0-0   0-0-3   G,0-0-0   0-0-3   Z)0-0-0   0-0-0   )0-0-0   1-0-0   ,((((0-0-0   0-0-7   P,0-0-0   0-0-7   Q)0-1-0   0-0-0   ,(0-0-0   0-0-7   R,0-0-0   0-0-7   S)0-0-0   0-0-0   )0-2-0   0-0-0   ,(0-2-1   0-0-10   O,((0-0-0   0-0-11   J,(0-0-0   0-0-11   I,0-0-0   0-0-11   M)0-0-0   0-0-0   )0-2-1   0-0-0   ,((0-0-1   0-0-11   H,0-0-1   0-0-11   N)0-1-0   0-0-0   ,(0-0-0   0-0-11   L,0-0-0   0-0-11   K)0-0-1   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )1-1-0   1-0-0   )0-1-0   1-0-0   ,(0-0-0   0-0-4   Y,(0-1-1   0-0-5   X,(0-0-1   0-0-5   T,((0-0-0   0-0-5   V,0-0-0   0-0-5   W)0-0-1   0-0-0   ,0-0-1   0-0-5   U)0-0-0   0-0-0   )0-0-0   0-0-0   )1-0-0   1-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   ;",8,0,162
reconcILS,94,"(((F,(E,D)),AC),(((((((((Z,G),AA),AB),((X,Y),((W,V),(U,T)))),(O,(((K,L),((I,J),M)),(N,H)))),(S,R)),(Q,P)),B),A));","(0-0-0   0-0-0   AC,(0-2-0   0-0-2   B,(0-1-0   0-0-2   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-1   0-0-3   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-1-0   0-0-0   ,(0-0-0   0-0-6   G,0-0-0   0-0-6   Z)0-0-0   0-0-0   )0-2-1   1-0-0   ,((((0-0-0   0-0-5   P,0-0-0   0-0-5   Q)0-0-1   0-0-0   ,(0-0-0   0-0-5   R,0-0-0   0-0-5   S)0-0-1   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-5   O,((0-0-0   0-0-7   J,(0-0-0   0-0-7   I,0-0-0   0-0-7   M)0-1-0   0-0-0   )0-1-0   1-0-0   ,((0-0-0   0-0-6   H,0-0-0   0-0-6   N)0-0-0   0-0-0   ,(0-0-0   0-0-6   L,0-0-0   0-0-6   K)0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-1   0-0-0   )0-1-0   0-0-0   ,(0-1-0   0-0-6   Y,(0-0-0   0-0-6   X,(0-0-0   0-0-7   T,((0-0-0   0-0-7   V,0-0-0   0-0-7   W)0-0-0   0-0-0   ,0-0-0   0-0-7   U)0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-1   1-0-0   )0-0-0   0-0-0   )1-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   1-0-0   )0-0-0   1-0-0   ;",1,12,6
ete3,94,"((AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((C,(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))),((Z,G),(AA,AB))),(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((Q,P),(R,S)))),((Z,G),(AA,AB))),(((((((U,(W,V)),T),X),Y),(((S,R),(Q,P)),(((((K,L),(H,N)),((M,I),J)),(((N,H),(L,K)),(((I,M),J),((M,I),J)))),O))),((Z,G),(AA,AB))),(((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((X,((((W,V),U),T),((U,(V,W)),T))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AA,AB)),((AB,AA),(G,Z)))))))),((E,D),F)),A),B))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),AC));","(0-0-0   0-0-0   AC,(0-2-0   0-0-2   B,(0-1-0   0-0-2   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-1   0-0-3   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-1-0   0-0-0   ,(0-0-0   0-0-6   G,0-0-0   0-0-6   Z)0-0-0   0-0-0   )0-2-1   1-0-0   ,((((0-0-0   0-0-5   P,0-0-0   0-0-5   Q)0-0-1   0-0-0   ,(0-0-0   0-0-5   R,0-0-0   0-0-5   S)0-0-1   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-5   O,((0-0-0   0-0-7   J,(0-0-0   0-0-7   I,0-0-0   0-0-7   M)0-1-0   0-0-0   )0-1-0   1-0-0   ,((0-0-0   0-0-6   H,0-0-0   0-0-6   N)0-0-0   0-0-0   ,(0-0-0   0-0-6   L,0-0-0   0-0-6   K)0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-1   0-0-0   )0-1-0   0-0-0   ,(0-1-0   0-0-6   Y,(0-0-0   0-0-6   X,(0-0-0   0-0-7   T,((0-0-0   0-0-7   V,0-0-0   0-0-7   W)0-0-0   0-0-0   ,0-0-0   0-0-7   U)0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-1   1-0-0   )0-0-0   0-0-0   )1-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   1-0-0   )0-0-0   1-0-0   ;",8,0,135
reconcILS,95,"(((F,(E,D)),(((((G,AA),(Z,AB)),((Y,(X,(((W,V),U),T))),((Q,((S,R),P)),(O,((J,(M,I)),(((K,L),N),H)))))),B),(A,C))),AC);","(0-0-0   0-0-0   AC,(0-1-0   0-0-2   B,(0-2-0   0-0-2   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-2   C,(((0-0-1   0-0-0   AB,0-0-1   0-0-0   AA)0-0-0   0-0-0   ,(0-0-1   0-0-3   G,0-0-1   0-0-3   Z)0-0-0   0-0-0   )1-0-0   1-0-0   ,((((0-0-0   0-0-3   P,0-0-0   0-0-3   Q)0-1-0   0-0-0   ,(0-0-0   0-0-3   R,0-0-0   0-0-3   S)0-0-0   0-0-0   )0-0-0   1-0-0   ,(0-0-0   0-0-2   O,((0-0-0   0-0-2   J,(0-0-0   0-0-2   I,0-0-0   0-0-2   M)0-0-0   0-0-0   )0-0-0   0-0-0   ,((0-0-0   0-0-3   H,0-0-0   0-0-3   N)0-1-0   0-0-0   ,(0-0-0   0-0-3   L,0-0-0   0-0-3   K)0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-2   Y,(0-0-0   0-0-2   X,(0-0-0   0-0-2   T,((0-0-0   0-0-2   V,0-0-0   0-0-2   W)0-0-0   0-0-0   ,0-0-0   0-0-2   U)0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   ;",1,6,4
ete3,95,"(AC,(((B,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A)),((((C,((((((((K,L),(N,H)),((H,N),(L,K))),((I,M),J)),O),(((Q,P),(R,S)),((S,R),(P,Q)))),(((T,(U,(V,W))),X),Y)),(((G,Z),(AA,AB)),((Z,G),(AB,AA))))),((E,D),F)),A),B)),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B)));","(0-0-0   0-0-0   AC,(0-1-0   0-0-2   B,(0-2-0   0-0-2   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-2   C,(((0-0-1   0-0-0   AB,0-0-1   0-0-0   AA)0-0-0   0-0-0   ,(0-0-1   0-0-3   G,0-0-1   0-0-3   Z)0-0-0   0-0-0   )1-0-0   1-0-0   ,((((0-0-0   0-0-3   P,0-0-0   0-0-3   Q)0-1-0   0-0-0   ,(0-0-0   0-0-3   R,0-0-0   0-0-3   S)0-0-0   0-0-0   )0-0-0   1-0-0   ,(0-0-0   0-0-2   O,((0-0-0   0-0-2   J,(0-0-0   0-0-2   I,0-0-0   0-0-2   M)0-0-0   0-0-0   )0-0-0   0-0-0   ,((0-0-0   0-0-3   H,0-0-0   0-0-3   N)0-1-0   0-0-0   ,(0-0-0   0-0-3   L,0-0-0   0-0-3   K)0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-2   Y,(0-0-0   0-0-2   X,(0-0-0   0-0-2   T,((0-0-0   0-0-2   V,0-0-0   0-0-2   W)0-0-0   0-0-0   ,0-0-0   0-0-2   U)0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   ;",4,0,62
reconcILS,96,"((AC,((F,(E,D)),(B,A))),((((AB,AA),(Z,G)),((U,(W,((X,Y),(V,T)))),((L,((J,(M,I)),(((S,R),(Q,P)),O))),(N,(K,H))))),C));","(0-1-0   0-0-0   AC,(0-1-0   0-0-2   B,(0-0-0   0-0-2   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-2   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-0-0   0-0-0   ,(0-0-0   0-0-2   G,0-0-0   0-0-2   Z)0-0-0   0-0-0   )0-0-0   0-0-0   ,((((0-0-0   0-0-5   P,0-0-0   0-0-5   Q)0-0-0   0-0-0   ,(0-0-0   0-0-5   R,0-0-0   0-0-5   S)0-0-0   0-0-0   )0-3-0   0-0-0   ,(0-2-0   0-0-5   O,((0-0-0   0-0-5   J,(0-0-0   0-0-5   I,0-0-0   0-0-5   M)0-0-0   0-0-0   )0-1-0   0-0-0   ,((0-0-0   0-0-6   H,0-0-0   0-0-6   N)0-1-0   0-0-0   ,(0-0-0   0-0-6   L,0-0-0   0-0-6   K)0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   ,(0-2-0   0-0-5   Y,(0-1-1   0-0-5   X,(0-0-1   0-0-5   T,((0-0-0   0-0-5   V,0-0-0   0-0-5   W)0-0-1   0-0-0   ,0-0-1   0-0-5   U)0-1-0   0-0-0   )0-0-0   0-0-0   )1-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   1-0-0   ;",1,17,4
ete3,96,"(((((((E,D),F),(C,((((((((M,I),J),(((L,K),(N,H)),((K,L),(H,N)))),O),((S,R),(Q,P))),(((((((K,L),(N,H)),((M,I),J)),O),((P,Q),(R,S))),(((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((((X,((U,(W,V)),T)),Y),((((U,(W,V)),T),X),Y)),((((U,(V,W)),T),X),Y)),(((((W,V),U),T),X),Y))),((G,Z),(AA,AB))))),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B)),AC));","(0-1-0   0-0-0   AC,(0-1-0   0-0-2   B,(0-0-0   0-0-2   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-2   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-0-0   0-0-0   ,(0-0-0   0-0-2   G,0-0-0   0-0-2   Z)0-0-0   0-0-0   )0-0-0   0-0-0   ,((((0-0-0   0-0-5   P,0-0-0   0-0-5   Q)0-0-0   0-0-0   ,(0-0-0   0-0-5   R,0-0-0   0-0-5   S)0-0-0   0-0-0   )0-3-0   0-0-0   ,(0-2-0   0-0-5   O,((0-0-0   0-0-5   J,(0-0-0   0-0-5   I,0-0-0   0-0-5   M)0-0-0   0-0-0   )0-1-0   0-0-0   ,((0-0-0   0-0-6   H,0-0-0   0-0-6   N)0-1-0   0-0-0   ,(0-0-0   0-0-6   L,0-0-0   0-0-6   K)0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   ,(0-2-0   0-0-5   Y,(0-1-1   0-0-5   X,(0-0-1   0-0-5   T,((0-0-0   0-0-5   V,0-0-0   0-0-5   W)0-0-1   0-0-0   ,0-0-1   0-0-5   U)0-1-0   0-0-0   )0-0-0   0-0-0   )1-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   1-0-0   ;",5,0,110
reconcILS,97,"(((B,(A,((F,(E,D)),C))),((((G,AA),AB),Z),(((X,Y),(((V,U),W),T)),(K,(((S,R),(Q,P)),((L,O),(J,(I,(M,(N,H)))))))))),AC);","(0-0-0   0-0-0   AC,(0-1-0   0-0-1   B,(0-0-0   0-0-1   A,((0-0-0   0-0-1   F,(0-0-0   0-0-1   D,0-0-0   0-0-1   E)0-0-0   0-0-0   )0-1-0   0-0-0   ,(0-0-0   0-0-1   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-0-0   0-0-0   ,(0-0-0   0-0-3   G,0-0-0   0-0-3   Z)0-2-0   0-0-0   )0-0-0   1-0-0   ,((((0-0-0   0-0-2   P,0-0-0   0-0-2   Q)0-0-0   0-0-0   ,(0-0-0   0-0-2   R,0-0-0   0-0-2   S)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-1-0   0-0-3   O,((0-0-0   0-0-5   J,(0-0-0   0-0-5   I,0-0-0   0-0-5   M)0-0-0   0-0-0   )0-1-1   0-0-0   ,((0-0-0   0-0-5   H,0-0-0   0-0-5   N)0-0-1   0-0-0   ,(0-0-1   0-0-5   L,0-0-1   0-0-5   K)0-0-0   0-0-0   )0-2-0   0-0-0   )1-1-0   1-0-0   )0-1-0   1-0-0   )0-0-0   1-0-0   ,(0-1-0   0-0-2   Y,(0-0-0   0-0-2   X,(0-0-0   0-0-2   T,((0-0-0   0-0-3   V,0-0-0   0-0-3   W)0-0-0   0-0-0   ,0-1-0   0-0-3   U)0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   ;",1,13,4
