Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
reconcILS,2811,"(A,(((W,W),(V,((B,(B,B)),(U,U)))),((((((((I,(F,(C,(F,I)))),(G,G)),((((K,K),(M,N)),L),E)),(H,(D,D))),J),T),(((O,O),(Q,R)),S)),P)));","(A,((((W,W),V),(((B,B),B),(U,U))),((((((K,K),L),(M,N)),(J,((E,((D,D),H)),(((C,I),((G,G),F)),((C,(I,I)),(G,(F,F))))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),(T,(S,((O,O),((Q,R),P)))))));",12,14,6
ete3,2811,"(((((((((R,Q),P),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((T,(S,((P,(R,Q)),(O,O)))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((((P,(R,Q)),O),S),T),((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),((((((F,G),(I,C)),(E,((D,D),H))),J),((N,M),(L,K))),((((((F,G),(I,C)),((H,D),E)),J),(((N,M),(K,L)),((L,(K,K)),(N,M)))),(((((H,D),E),(((F,(G,G)),(I,C)),(((((G,F),(C,I)),((F,G),(I,C))),((G,F),(I,C))),((F,G),(C,I))))),J),((N,M),(L,K))))))))),(((W,V),((U,U),((B,B),B))),((U,B),(V,(W,W))))),A);","(A,((((W,W),V),(((B,B),B),(U,U))),((((((K,K),L),(M,N)),(J,((E,((D,D),H)),(((C,I),((G,G),F)),((C,(I,I)),(G,(F,F))))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),(T,(S,((O,O),((Q,R),P)))))));",12,0,83
reconcILS,4283,"(((((((G,(F,(F,C))),(I,I)),(D,(E,(H,H)))),(((J,J),(K,(L,L))),((M,M),N))),(((O,(O,O)),(P,((Q,Q),(R,R)))),(T,S))),((B,B),(W,(V,U)))),A);","(A,(((W,V),((B,B),U)),((((K,(L,L)),((M,M),N)),((J,J),((E,(D,(H,H))),((C,(I,I)),(G,(F,F)))))),(T,(S,(((O,O),O),(((Q,Q),(R,R)),P)))))));",11,10,0
ete3,4283,"(A,(((((B,U),(W,V)),((U,B),(V,W))),((U,(B,B)),(V,W))),((((((P,(R,Q)),O),S),T),((S,((((R,R),(Q,Q)),P),((O,O),O))),T)),(((((((F,G),(I,C)),((H,D),E)),J),((L,K),(N,(M,M)))),(((((F,G),(I,C)),((H,D),E)),(J,J)),((N,M),((L,L),K)))),((J,((((D,(H,H)),E),((H,D),E)),(((F,G),(C,(I,I))),((((G,F),(I,C)),((G,F),(I,C))),((F,G),(I,C)))))),((N,M),(L,K)))))));","(A,(((W,V),((B,B),U)),((((K,(L,L)),((M,M),N)),((J,J),((E,(D,(H,H))),((C,(I,I)),(G,(F,F)))))),(T,(S,(((O,O),O),(((Q,Q),(R,R)),P)))))));",14,0,44
reconcILS,9651,"((A,A),(((((N,(D,(I,(I,(M,(I,(F,((K,(K,K)),((L,(L,(L,L))),(E,(M,(F,(C,(G,(H,G))))))))))))))),(J,(J,J))),(T,(T,(T,T)))),(R,(Q,(R,(O,(P,(S,S))))))),((U,U),((W,W),((B,(B,B)),(V,V))))));","((A,A),((((W,W),(V,V)),((B,(B,B)),(U,U))),(((((K,L),(M,N)),(((J,J),J),((E,(D,H)),((C,I),(G,F))))),(((((K,(K,K)),(L,(L,(L,L)))),((M,M),N)),(J,(((E,(D,H)),((C,I),(G,F))),(((E,(D,H)),((C,I),(G,F))),((E,(D,H)),(((C,I),(G,F)),((C,I),((G,G),(F,F))))))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))))),((((T,T),T),T),(((S,S),(O,((Q,R),P))),(S,(O,((Q,R),P))))))));",26,31,20
ete3,9651,"((((((U,((B,B),B)),(W,(V,V))),((U,B),(V,(W,W)))),((B,(U,U)),(V,W))),(((T,((((((((R,Q),P),O),(S,S)),(((P,(R,Q)),O),S)),(((P,(Q,R)),O),S)),(((P,(R,Q)),O),S)),(((P,(Q,R)),O),S))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((((P,(R,Q)),O),S),(((T,T),T),T)),((((((F,G),(I,C)),((H,D),E)),((J,J),J)),((N,M),(L,K))),((((((((((((J,((((((F,G),(I,C)),((D,H),E)),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E))),(((G,F),(I,C)),((H,D),E)))),((N,M),(L,K))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(K,(((L,L),L),L))))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,((K,K),K))))),(((((G,F),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((((F,G),(C,I)),((H,D),E)),J),((N,M),(L,K)))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((((F,G),(C,I)),((H,D),E)),J),((N,M),(L,K)))),(((((F,G),(C,I)),((H,D),E)),J),((N,M),(L,K)))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((((F,G),(I,C)),((H,D),E)),J),((M,N),(L,K)))))))),(A,A));","((A,A),((((W,W),(V,V)),((B,(B,B)),(U,U))),(((((K,L),(M,N)),(((J,J),J),((E,(D,H)),((C,I),(G,F))))),(((((K,(K,K)),(L,(L,(L,L)))),((M,M),N)),(J,(((E,(D,H)),((C,I),(G,F))),(((E,(D,H)),((C,I),(G,F))),((E,(D,H)),(((C,I),(G,F)),((C,I),((G,G),(F,F))))))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))))),((((T,T),T),T),(((S,S),(O,((Q,R),P))),(S,(O,((Q,R),P))))))));",15,0,210
reconcILS,9850,"(((((((((C,J),G),I),((D,D),(H,(E,H)))),F),((K,(L,(L,(L,L)))),(M,(N,N)))),((((O,(O,O)),(P,(Q,R))),(S,S)),T)),((W,(W,(W,W))),(B,(V,(U,U))))),A);","(A,((((W,(W,(W,W))),V),(B,(U,U))),((((K,(L,(L,(L,L)))),(M,(N,N))),((J,((E,((D,D),(H,H))),((C,I),(G,F)))),(J,((E,(D,H)),((C,I),(G,F)))))),(T,((S,S),((O,(O,O)),((Q,R),P)))))));",14,8,5
ete3,9850,"(A,(((((B,(U,U)),(W,V)),((U,B),(V,W))),((U,B),(V,(((W,W),W),W)))),((T,((S,S),(((R,Q),P),((O,O),O)))),((((N,N),M),((((L,L),L),L),K)),(((((G,F),(I,C)),((H,D),E)),J),(((((F,G),(I,C)),((((D,H),E),((D,H),E)),((H,(D,D)),E))),J),(((((F,G),(C,I)),((H,D),E)),J),(((((F,G),(I,C)),((H,D),E)),J),((((F,G),(I,C)),((H,D),E)),J)))))))));","(A,((((W,(W,(W,W))),V),(B,(U,U))),((((K,(L,(L,(L,L)))),(M,(N,N))),((J,((E,((D,D),(H,H))),((C,I),(G,F)))),(J,((E,(D,H)),((C,I),(G,F)))))),(T,((S,S),((O,(O,O)),((Q,R),P)))))));",10,0,40
reconcILS,438,"(A,((((((((I,(I,I)),(G,(G,C))),F),(((D,D),(H,H)),E)),(((K,(K,K)),L),(M,N))),(J,J)),((((O,P),((Q,Q),(R,(R,R)))),S),(T,(T,T)))),(((B,B),(U,U)),((W,W),(V,V)))));","(A,((((W,W),(V,V)),((B,B),(U,U))),((((((K,K),K),L),(M,N)),((J,J),((E,((D,D),(H,H))),((C,(I,(I,I))),((G,G),F))))),((T,(T,T)),(S,(O,(((Q,Q),((R,R),R)),P)))))));",17,5,0
ete3,438,"(((((V,V),(W,W)),((U,U),(B,B))),((((T,T),T),(S,(((P,(((R,R),R),(Q,Q))),O),(((R,Q),P),O)))),((((((F,G),(I,C)),((H,D),E)),(J,J)),((N,M),(L,K))),((J,((E,((H,H),(D,D))),(((G,F),(I,C)),((((F,G),(I,C)),((F,G),(I,C))),((F,G),(C,((I,I),I))))))),((N,M),(L,((K,K),K))))))),A);","(A,((((W,W),(V,V)),((B,B),(U,U))),((((((K,K),K),L),(M,N)),((J,J),((E,((D,D),(H,H))),((C,(I,(I,I))),((G,G),F))))),((T,(T,T)),(S,(O,(((Q,Q),((R,R),R)),P)))))));",15,0,22
reconcILS,6733,"(A,(((((((C,((G,(G,(G,(G,(G,(G,(G,G))))))),(F,(F,F)))),(I,I)),((D,(H,H)),E)),J),(((K,K),L),(M,(N,(N,(M,(N,(M,N)))))))),(((O,((P,P),(Q,R))),S),T)),(V,(W,(B,U)))));","(A,(((W,V),(B,U)),(((((K,K),L),(((((M,N),(M,N)),(M,N)),(M,N)),(M,N))),(J,((E,(D,(H,H))),((C,(I,I)),((((((((G,G),G),G),G),G),G),G),((F,F),F)))))),(T,(S,(O,((Q,R),(P,P))))))));",17,3,3
ete3,6733,"(((((V,W),(U,B)),((U,B),(W,V))),((T,(S,(((R,Q),(P,P)),O))),((((((((N,M),(M,N)),(N,M)),(M,N)),(M,N)),(N,M)),(L,(K,K))),(J,((E,((H,H),D)),(((F,G),(C,(I,I))),((I,C),(((F,F),F),(((((((G,G),G),G),G),G),G),G))))))))),A);","(A,(((W,V),(B,U)),(((((K,K),L),(((((M,N),(M,N)),(M,N)),(M,N)),(M,N))),(J,((E,(D,(H,H))),((C,(I,I)),((((((((G,G),G),G),G),G),G),G),((F,F),F)))))),(T,(S,(O,((Q,R),(P,P))))))));",9,0,11
reconcILS,8818,"(A,(((((((C,(D,(E,(C,E)))),((H,H),(I,(G,G)))),F),(J,J)),((K,L),(M,N))),(((O,((P,P),((R,R),(Q,Q)))),T),(S,S))),(((W,W),((B,(B,B)),U)),(V,V))));","(A,((((W,W),(V,V)),(((B,B),B),U)),((((K,L),(M,N)),((J,J),(((E,(D,H)),((C,I),(G,F))),(((E,(D,(H,H))),((C,I),((G,G),F))),(((E,E),(D,H)),(((C,C),I),(G,F))))))),(T,((S,S),(O,(((Q,Q),(R,R)),(P,P))))))));",15,5,10
ete3,8818,"(((((U,B),(W,(V,V))),((V,(W,W)),(U,((B,B),B)))),((((((P,(R,Q)),O),(S,S)),T),((S,((((Q,Q),(R,R)),(P,P)),O)),T)),(((N,M),(L,K)),((J,J),((((G,F),(I,C)),((H,D),E)),((((D,(H,H)),E),((F,(G,G)),(C,I))),((((((F,G),(I,C)),((H,D),E)),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E))))))))),A);","(A,((((W,W),(V,V)),(((B,B),B),U)),((((K,L),(M,N)),((J,J),(((E,(D,H)),((C,I),(G,F))),(((E,(D,(H,H))),((C,I),((G,G),F))),(((E,E),(D,H)),(((C,C),I),(G,F))))))),(T,((S,S),(O,(((Q,Q),(R,R)),(P,P))))))));",13,0,44
reconcILS,11200,"(A,(I,((D,(K,(C,(D,(C,(E,(H,(E,(F,(C,(G,(H,G)))))))))))),((J,J),((L,L),(S,(((((I,(D,(C,D))),(((R,(P,Q)),((T,T),S)),M)),(F,F)),N),((O,(R,(Q,(Q,(R,(R,(R,(Q,(Q,P))))))))),((U,U),(B,(V,W)))))))))));","(A,((((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((W,V),(B,U)),((((K,L),(M,N)),(J,(((((E,E),(D,(H,H))),(((C,C),I),((G,G),F))),((E,(D,H)),((C,I),(G,F)))),((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P)))))),((((W,V),(B,U)),((((K,L),(M,N)),((J,J),((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),(((W,V),(B,(U,U))),((((((K,L),(M,N)),(J,(((E,(D,H)),((C,I),(G,(F,F)))),((E,((D,D),H)),((C,I),(G,F)))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),((T,T),((S,(O,(((Q,R),P),((((Q,R),(((Q,R),(Q,R)),(Q,R))),P),((Q,R),P))))),(S,(O,((Q,R),P)))))),((((K,(L,L)),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))))))));",24,39,43
ete3,11200,"(((((((((((S,((((((((((R,Q),P),(P,(R,Q))),(P,(Q,R))),(P,(Q,R))),(P,(Q,R))),(P,(R,Q))),(P,(R,Q))),(P,(Q,R))),O)),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((U,B),(W,V)),((B,(U,U)),(V,W)))),(((U,B),(V,W)),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((M,N),(L,K)))),((((((P,(R,Q)),O),S),T),(((((G,(F,F)),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),(((((P,(R,Q)),O),S),(T,T)),(((O,(((R,Q),P),(P,(Q,R)))),S),T))),(((((P,(R,Q)),O),S),T),((J,(((((F,G),(I,C)),((H,D),E)),(((F,G),(I,C)),((H,D),E))),(((F,G),(C,I)),((H,D),E)))),((N,M),(L,K))))))))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W)))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(K,(L,L))))),((U,B),(V,W)))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),(J,J)),((N,M),(L,K)))),((U,B),(V,W)))),((((((P,(R,Q)),O),S),T),(((J,((((((((((((F,G),(I,C)),((D,H),E)),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E))),(((G,F),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((D,H),E))),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E)))),((N,M),(L,K))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))))),((U,B),(V,W)))),((((((P,(R,Q)),O),S),T),(((((F,G),(C,I)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W)))),A);","(A,((((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((W,V),(B,U)),((((K,L),(M,N)),(J,(((((E,E),(D,(H,H))),(((C,C),I),((G,G),F))),((E,(D,H)),((C,I),(G,F)))),((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P)))))),((((W,V),(B,U)),((((K,L),(M,N)),((J,J),((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),(((W,V),(B,(U,U))),((((((K,L),(M,N)),(J,(((E,(D,H)),((C,I),(G,(F,F)))),((E,((D,D),H)),((C,I),(G,F)))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),((T,T),((S,(O,(((Q,R),P),((((Q,R),(((Q,R),(Q,R)),(Q,R))),P),((Q,R),P))))),(S,(O,((Q,R),P)))))),((((K,(L,L)),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))))))));",14,0,306
reconcILS,452,"((((((((C,I),(((D,(D,(D,(D,D)))),(E,(E,(E,(E,(E,(E,E))))))),(H,(H,H)))),((G,(G,G)),F)),(J,(J,(J,J)))),((K,L),(M,N))),(((O,((P,P),(Q,R))),S),T)),((B,U),(V,W))),A);","(A,(((W,V),(B,U)),((((K,L),(M,N)),((J,(J,(J,J))),(((E,(E,(E,(E,(E,(E,E)))))),((D,(D,(D,(D,D)))),(H,(H,H)))),((C,I),(((G,G),G),F))))),(T,(S,(O,((Q,R),(P,P))))))));",18,2,0
ete3,452,"(A,(((W,V),(U,B)),((T,(S,(((R,Q),(P,P)),O))),(((N,M),(L,K)),((((J,J),J),J),((((I,C),(F,((G,G),G))),((H,D),E)),(((F,G),(I,C)),(((D,((H,H),H)),E),((H,((((D,D),D),D),D)),((((((E,E),E),E),E),E),E))))))))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),((J,(J,(J,J))),(((E,(E,(E,(E,(E,(E,E)))))),((D,(D,(D,(D,D)))),(H,(H,H)))),((C,I),(((G,G),G),F))))),(T,(S,(O,((Q,R),(P,P))))))));",8,0,8
reconcILS,2048,"(A,((((((C,(I,I)),(G,(F,F))),(J,(((D,D),H),(E,E)))),(((K,(K,K)),L),((M,(M,M)),(N,N)))),(((((O,O),((Q,(Q,(Q,Q))),R)),(P,P)),(S,(S,S))),T)),(((B,B),U),(V,W))));","(A,(((W,V),((B,B),U)),(((((K,(K,K)),L),((M,(M,M)),(N,N))),(J,(((E,E),((D,D),H)),((C,(I,I)),(G,(F,F)))))),(T,((S,(S,S)),((O,O),(((((Q,Q),Q),Q),R),(P,P))))))));",17,2,0
ete3,2048,"((((W,V),(U,(B,B))),((T,(((S,S),S),((((R,Q),(P,P)),O),((P,(R,(((Q,Q),Q),Q))),(O,O))))),((((N,N),((M,M),M)),(L,((K,K),K))),(((((F,G),(I,C)),((E,E),(H,(D,D)))),J),((((H,D),E),(((F,F),G),((I,I),C))),J))))),A);","(A,(((W,V),((B,B),U)),(((((K,(K,K)),L),((M,(M,M)),(N,N))),(J,(((E,E),((D,D),H)),((C,(I,I)),(G,(F,F)))))),(T,((S,(S,S)),((O,O),(((((Q,Q),Q),Q),R),(P,P))))))));",14,0,12
reconcILS,9179,"((A,A),(((((((C,(I,I)),(F,(D,(F,(G,(E,(H,(D,(G,H))))))))),J),(((N,(N,(M,(M,(K,K))))),L),L)),((O,(P,(R,(R,Q)))),S)),T),(W,(V,(B,U)))));","((A,A),(((W,V),(B,U)),(((((K,L),(M,N)),(((K,K),L),((M,N),(M,N)))),(J,((((E,((D,H),(D,H))),((C,I),((G,G),F))),((E,(D,H)),((C,I),(G,F)))),((E,(D,H)),((C,(I,I)),(G,F)))))),(T,(S,(O,((Q,(R,R)),P)))))));",10,16,8
ete3,9179,"(((((W,V),(U,B)),((U,B),(V,W))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((T,(S,((((Q,R),(Q,R)),P),O))),((((N,M),(K,L)),(((N,M),(K,L)),(((((N,M),(L,(K,K))),((N,M),(L,K))),((M,N),(L,K))),((M,N),(L,K))))),(J,(((((((((((F,G),(I,C)),((D,H),E)),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((D,H),E))),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E))),(((G,F),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E))),(((G,F),(I,C)),((H,D),E))),(((F,G),((I,I),C)),((H,D),E)))))))),(A,A));","((A,A),(((W,V),(B,U)),(((((K,L),(M,N)),(((K,K),L),((M,N),(M,N)))),(J,((((E,((D,H),(D,H))),((C,I),((G,G),F))),((E,(D,H)),((C,I),(G,F)))),((E,(D,H)),((C,(I,I)),(G,F)))))),(T,(S,(O,((Q,(R,R)),P)))))));",8,0,89
reconcILS,847,"(A,((((((((C,(C,(C,(C,(C,C))))),I),(G,F)),(J,(J,J))),(((D,(D,(D,D))),H),(E,E))),((K,L),(M,N))),(((O,(P,P)),(Q,R)),((T,T),(S,S)))),(U,(B,(V,W)))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(((J,J),J),(((E,E),((((D,D),D),D),H)),(((((((C,C),C),C),C),C),I),(G,F))))),((T,T),((S,S),(O,((Q,R),(P,P))))))));",14,4,0
ete3,847,"(((((U,B),(W,V)),((B,U),(V,W))),((((((P,(R,Q)),O),(S,S)),(T,T)),((S,(((P,(R,Q)),O),(((R,Q),(P,P)),O))),T)),(((N,M),(L,K)),(((((F,G),(I,C)),((E,E),(H,(((D,D),D),D)))),J),((((H,D),E),((F,G),(I,(((((C,C),C),C),C),C)))),((J,J),J)))))),A);","(A,(((W,V),(B,U)),((((K,L),(M,N)),(((J,J),J),(((E,E),((((D,D),D),D),H)),(((((((C,C),C),C),C),C),I),(G,F))))),((T,T),((S,S),(O,((Q,R),(P,P))))))));",11,0,20
reconcILS,977,"(((((((C,(((D,(H,H)),E),I)),(G,F)),J),(((K,K),(L,(L,(L,L)))),(M,(N,N)))),(((O,(P,(Q,R))),(S,S)),T)),((B,U),(V,W))),A);","(A,(((W,V),(B,U)),(((((K,K),(L,(L,(L,L)))),(M,(N,N))),(J,((E,(D,(H,H))),((C,I),(G,F))))),(T,((S,S),(O,((Q,R),P)))))));",7,2,0
ete3,977,"(A,(((W,V),(U,B)),((T,((S,S),(((R,Q),P),O))),((((N,N),M),((((L,L),L),L),(K,K))),(J,((((I,C),(F,G)),((H,D),E)),((((F,G),(C,I)),(E,((H,H),D))),(((F,G),(I,C)),((H,D),E)))))))));","(A,(((W,V),(B,U)),(((((K,K),(L,(L,(L,L)))),(M,(N,N))),(J,((E,(D,(H,H))),((C,I),(G,F))))),(T,((S,S),(O,((Q,R),P)))))));",6,0,15
reconcILS,4238,"(A,(((((((C,(C,C)),((I,I),((G,(G,(G,G))),F))),(((D,(D,D)),H),E)),(J,(J,(J,(J,J))))),(((K,K),L),(M,N))),((((O,(Q,R)),(P,P)),S),T)),((W,U),(V,B))));","(A,((((W,V),(B,U)),((W,V),(B,U))),(((((K,K),L),(M,N)),((J,(J,(J,(J,J)))),((E,((D,(D,D)),H)),((((C,C),C),(I,I)),((((G,G),G),G),F))))),(T,(S,(O,((Q,R),(P,P))))))));",15,2,4
ete3,4238,"(((((U,B),(W,V)),((B,U),(V,W))),((T,(S,((((R,Q),(P,P)),O),((P,(R,Q)),O)))),(((N,M),(L,(K,K))),(((((J,J),J),J),J),((E,(H,((D,D),D))),(((C,(I,I)),(F,(((G,G),G),G))),((F,G),(I,((C,C),C))))))))),A);","(A,((((W,V),(B,U)),((W,V),(B,U))),(((((K,K),L),(M,N)),((J,(J,(J,(J,J)))),((E,((D,(D,D)),H)),((((C,C),C),(I,I)),((((G,G),G),G),F))))),(T,(S,(O,((Q,R),(P,P))))))));",10,0,10
reconcILS,1976,"(((((((C,(I,(G,F))),((D,(D,(H,(H,(H,H))))),E)),(J,(J,(J,(J,J))))),(((K,(K,(K,K))),(L,(L,(L,(L,(L,L)))))),(M,N))),(((O,(Q,R)),P),(T,S))),((U,U),(B,(V,W)))),A);","(A,(((W,V),(B,(U,U))),(((((K,(K,(K,K))),(L,(L,(L,(L,(L,L)))))),(M,N)),((J,(J,(J,(J,J)))),((E,((D,D),(((H,H),H),H))),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",17,5,0
ete3,1976,"(A,((((U,B),(W,V)),((B,(U,U)),(V,W))),((((((P,(R,Q)),O),S),T),((S,((((R,Q),P),O),((P,(R,Q)),O))),T)),(((N,M),((((((L,L),L),L),L),L),(((K,K),K),K))),(((((J,J),J),J),J),((E,(((((H,H),H),H),D),(H,D))),(((C,I),(F,G)),((F,G),(I,C)))))))));","(A,(((W,V),(B,(U,U))),(((((K,(K,(K,K))),(L,(L,(L,(L,(L,L)))))),(M,N)),((J,(J,(J,(J,J)))),((E,((D,D),(((H,H),H),H))),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",10,0,15
reconcILS,770,"(A,((((((((C,(C,(C,C))),I),((G,G),F)),(J,((D,D),H))),(K,(M,(N,(M,(M,(M,M))))))),(L,(L,L))),((((O,O),(Q,R)),S),T)),(B,((U,(U,U)),(W,(V,V))))));","(A,(((W,(V,V)),(B,((U,U),U))),((((K,(L,(L,L))),(((((M,M),M),M),M),N)),(J,((E,((D,D),H)),(((C,(C,(C,C))),I),((G,G),F))))),(T,(S,((O,O),((Q,R),P)))))));",15,5,2
ete3,770,"(((((B,((U,U),U)),((V,V),W)),((U,B),(V,W))),((T,(S,((P,(R,Q)),(O,O)))),((((((F,G),(I,C)),((H,D),E)),J),((N,M),(K,((L,L),L)))),(((L,K),(((((M,M),M),M),N),(N,M))),(((((F,G),(I,C)),(E,(H,(D,D)))),J),((((H,D),E),((F,(G,G)),(I,(((C,C),C),C)))),J)))))),A);","(A,(((W,(V,V)),(B,((U,U),U))),((((K,(L,(L,L))),(((((M,M),M),M),M),N)),(J,((E,((D,D),H)),(((C,(C,(C,C))),I),((G,G),F))))),(T,(S,((O,O),((Q,R),P)))))));",12,0,27
reconcILS,1611,"((A,A),((((((((C,I),(J,J)),(E,(D,((G,(F,F)),(D,E))))),(H,H)),(((K,K),(L,L)),((M,M),(N,N)))),((T,T),(S,S))),(O,((P,P),(Q,(R,(Q,R)))))),(V,(W,(B,U)))));","((A,A),(((W,V),(B,U)),(((((K,K),(L,L)),((M,M),(N,N))),((J,J),(((E,(D,(H,H))),((C,I),(G,F))),(((E,(D,H)),(E,((D,D),H))),((C,I),(G,(F,F))))))),((T,T),((S,S),(O,(((Q,R),(Q,R)),(P,P))))))));",15,10,5
ete3,1611,"(((((V,W),(U,B)),((U,B),(W,V))),((((S,(((((R,Q),(Q,R)),(R,Q)),(P,P)),O)),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((((P,(R,Q)),O),(S,S)),(T,T)),((((N,N),(M,M)),((L,L),(K,K))),(((((F,G),(I,C)),((D,(H,H)),E)),J),((J,(((((I,C),((F,F),G)),((H,D),E)),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E)))),((((F,G),(I,C)),((H,D),E)),(J,J)))))))),(A,A));","((A,A),(((W,V),(B,U)),(((((K,K),(L,L)),((M,M),(N,N))),((J,J),(((E,(D,(H,H))),((C,I),(G,F))),(((E,(D,H)),(E,((D,D),H))),((C,I),(G,(F,F))))))),((T,T),((S,S),(O,(((Q,R),(Q,R)),(P,P))))))));",16,0,45
reconcILS,2745,"(A,((((((C,(((D,E),(((H,H),((F,(F,F)),F)),(I,(G,(G,G))))),E)),(M,(M,(N,M)))),(K,L)),(J,J)),(((((O,O),(P,(P,(P,P)))),((Q,(Q,Q)),(R,R))),S),(T,(T,(T,T))))),(W,(V,(B,B)))));","(A,(((W,V),((B,B),U)),((((K,L),((M,(M,M)),N)),((J,J),(((E,(D,H)),((C,I),(G,F))),(((E,(D,(H,H))),((C,I),(((G,G),G),(F,((F,F),F))))),((E,(D,H)),((C,I),(G,F))))))),((T,(T,(T,T))),(S,((O,O),((((Q,Q),Q),(R,R)),(((P,P),P),P))))))));",22,10,7
ete3,2745,"(((((U,(B,B)),(W,V)),((U,B),(V,W))),(((((T,T),T),T),(S,(((P,((R,R),((Q,Q),Q))),O),(((R,Q),(((P,P),P),P)),(O,O))))),((((((F,G),(I,C)),((H,D),E)),(J,J)),((N,M),(L,K))),((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),((J,(((((F,G),(I,C)),((H,D),E)),(((((H,D),E),((F,((G,G),G)),(C,I))),(((G,(F,((F,F),F))),(I,C)),((D,(H,H)),E))),(((F,G),(I,C)),((H,D),E)))),(((F,G),(I,C)),((H,D),E)))),((L,K),(((M,N),(N,M)),(N,M)))))))),A);","(A,(((W,V),((B,B),U)),((((K,L),((M,(M,M)),N)),((J,J),(((E,(D,H)),((C,I),(G,F))),(((E,(D,(H,H))),((C,I),(((G,G),G),(F,((F,F),F))))),((E,(D,H)),((C,I),(G,F))))))),((T,(T,(T,T))),(S,((O,O),((((Q,Q),Q),(R,R)),(((P,P),P),P))))))));",15,0,61
