Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
reconcILS,10189,"((B,((((((AA,AA),(((G,G),G),(Z,AB))),((X,(Y,((U,U),((W,V),T)))),(((S,R),(Q,P)),(O,((N,((J,M),I)),((K,L),H)))))),C),(F,(E,D))),A)),(AC,AC));","(,(B,(A,((F,(D,E)),(C,(((AB,),(,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),)))))))))));",5,7,0
ete3,10189,"((AC,AC),((A,(((D,E),F),(C,((((((((M,I),J),((N,H),(L,K))),(((K,L),(H,N)),(((M,I),J),((I,M),J)))),O),((P,Q),(R,S))),(((X,(((U,(V,W)),T),(((W,V),(U,U)),T))),Y),((((U,(W,V)),T),X),Y))),((((G,Z),(AA,AB)),((Z,(G,(G,G))),(AA,AB))),((Z,G),(AB,(AA,AA)))))))),B));","(,(B,(A,((F,(D,E)),(C,(((AB,),(,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),)))))))))));",9,0,25
reconcILS,40,"(((((((Z,AA),G),AB),(Y,(X,(((U,U),((W,V),T)),(P,((S,R),(Q,((J,((M,M),(I,O))),(L,((((K,K),K),K),((N,N),H))))))))))),((B,(F,(E,D))),A)),AC),AC);","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,)),((H,),(L,))))),(Y,(X,(T,((V,W),)))))))))));",6,16,1
ete3,40,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B)),((((C,((((((X,(((U,(V,W)),T),(((W,V),(U,U)),T))),Y),(((((S,R),(P,Q)),(((((M,I),J),(((L,(K,(K,(K,K)))),(H,(N,N))),((K,L),(N,H)))),O),((((((K,L),(N,H)),((M,I),J)),O),((((K,L),(N,H)),((I,(M,M)),J)),O)),((((K,L),(N,H)),((M,I),J)),O)))),(((((K,L),(N,H)),((M,I),J)),O),((Q,P),(R,S)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((Z,G),(AA,AB)),(((Z,G),(AA,AB)),((G,Z),(AB,AA)))))),((E,D),F)),A),B))));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,)),((H,),(L,))))),(Y,(X,(T,((V,W),)))))))))));",12,0,167
reconcILS,8040,"((((((((Z,G),AA),AB),((Y,(((V,T),((U,W),W)),X)),((K,L),((N,(J,(M,((Q,(((S,S),(((R,R),R),R)),P)),((I,I),O))))),H)))),(AC,AC)),(B,(F,(E,D)))),C),A);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",13,11,28
ete3,8040,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B)),(((((C,(((((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((((K,L),(N,H)),((M,(I,I)),J)),O),(((Q,P),((R,(R,(R,R))),(S,S))),((S,R),(P,Q)))),(((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P))))),(((((N,H),(L,K)),((M,I),J)),O),((S,R),(Q,P)))),((X,((T,((U,(V,W)),((V,W),U))),((U,(W,V)),T))),Y)),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((E,D),F)),A),B),(AC,AC)))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",12,0,159
reconcILS,10045,"((AC,AC),((((((((AA,AA),AB),Z),G),(((Y,Y),Y),(((X,X),((U,U),((V,W),T))),((((((R,S),S),R),S),P),(O,((J,(M,I)),((((K,K),K),L),(N,(H,H))))))))),A),B),(F,(E,D))));","(,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((,N),(L,))))),(,(,(T,((V,W),)))))))))));",11,6,3
ete3,10045,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),(B,(((C,((((Y,((((U,(W,V)),T),(((W,V),(U,U)),T)),(X,X))),((((((H,H),N),(L,(K,(K,K)))),((I,M),J)),O),((Q,P),((R,S),((S,R),((R,S),(S,R))))))),(((((U,(W,V)),T),X),(Y,(Y,Y))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((Z,G),(AA,AB)),((G,Z),(AB,(AA,AA)))))),((E,D),F)),A))),(AC,AC));","(,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((,N),(L,))))),(,(,(T,((V,W),)))))))))));",12,0,58
reconcILS,10113,"((AC,((((((((Z,G),AB),AA),((Y,(X,((W,((W,V),(U,U))),T))),((Q,(((R,S),S),P)),(((O,O),O),((J,(((((M,I),I),M),I),M)),((K,L),(N,H))))))),C),(F,(E,D))),A),B)),AC);","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,)),(,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,),)))))))))));",8,7,2
ete3,10113,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,(A,(((D,E),F),(C,(((((((H,N),(L,K)),(((I,M),((M,I),((I,M),((M,I),(I,M))))),J)),(O,(O,O))),(((Q,P),((R,S),(S,R))),((S,R),(P,Q)))),(((T,(((U,U),(V,W)),(U,(V,W)))),X),Y)),(((Z,G),(AB,AA)),((AA,AB),(G,Z)))))))),AC));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,)),(,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,),)))))))))));",8,0,36
reconcILS,2566,"(((((((AB,AA),Z),G),((((Y,Y),Y),(X,((W,V),((U,U),T)))),(((S,R),(Q,P)),((K,K),(((L,((N,N),(((M,M),J),I))),H),O))))),(B,(A,((C,C),(C,C))))),AC),(F,(E,D)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",11,10,8
ete3,2566,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),AC),(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),((C,C),(C,C))),((E,D),F)),A),B),((((C,(((((O,((((K,L),(N,H)),((M,I),J)),((((K,L),(H,(N,N))),(((M,I),J),((I,(M,M)),J))),(((K,L),(N,H)),((M,I),J))))),((((L,(K,K)),(N,H)),((M,I),J)),O)),((P,Q),(R,S))),((((((W,V),(U,U)),T),((U,(V,W)),T)),X),(Y,(Y,Y)))),(((Z,G),(AA,AB)),((G,Z),(AA,AB))))),((E,D),F)),A),B))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",13,0,89
reconcILS,3928,"((AC,B),((((((Z,G),AA),AB),((Y,(X,(((W,V),U),T))),(((((R,S),R),Q),(P,P)),((O,O),(((K,(L,(N,N))),((J,J),(M,I))),H))))),((F,(E,D)),A)),C));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((,Q),(,S)),(,((,(I,M)),((H,),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,10,0
ete3,3928,"(((B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),(((C,((((((((K,L),(N,H)),((M,I),J)),(((I,M),(J,J)),(((K,L),(H,(N,N))),((L,K),(N,H))))),(O,O)),(((S,R),(Q,(P,P))),((P,Q),((S,R),(S,R))))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((E,D),F)),A)))),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((,Q),(,S)),(,((,(I,M)),((H,),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",11,0,104
reconcILS,6391,"((AC,(((((((Z,G),AA),AB),((Y,(X,(((W,V),U),T))),((S,R),((Q,P),(O,((((L,L),L),N),((K,K),(((((J,J),J),J),((((M,M),M),M),I)),H)))))))),A),(B,C)),(F,(E,D)))),AC);","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((,(I,)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",10,9,4
ete3,6391,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(B,(((C,((((((S,R),(P,Q)),((((((K,L),(N,H)),((I,(M,(M,(M,M)))),(J,(J,(J,J))))),(((L,(K,K)),(N,H)),((M,I),J))),(((M,I),J),((K,(L,(L,L))),(H,N)))),O)),(((((K,L),(N,H)),((M,I),J)),O),((Q,P),(R,S)))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((E,D),F)),A)))),AC));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((,(I,)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",9,0,108
reconcILS,6782,"((AC,((((((((Z,G),AB),AA),((Y,((X,X),((((W,W),V),U),T))),(((S,R),(Q,P)),(O,((J,((M,M),I)),((K,L),(N,H))))))),C),(F,(E,D))),(A,A)),B)),AC);","(,(B,(,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,)),((H,N),(L,K))))),(Y,(,(T,((V,),U)))))))))));",4,2,0
ete3,6782,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,((A,A),(((D,E),F),(C,(((((((H,N),(L,K)),((I,(M,M)),J)),O),((P,Q),(R,S))),(((T,(U,(V,(W,W)))),(X,X)),Y)),(((Z,G),(AB,AA)),((AA,AB),(G,Z)))))))),AC));","(,(B,(,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,)),((H,N),(L,K))))),(Y,(,(T,((V,),U)))))))))));",6,0,26
reconcILS,8221,"(((((((((AB,AA),Z),G),((Y,(X,(((W,V),(U,U)),T))),(((S,R),(((((Q,Q),Q),Q),Q),P)),(O,((J,(M,I)),(L,(K,(N,H)))))))),C),(F,(E,D))),(B,A)),AC),AC);","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),)))))))))));",5,4,0
ete3,8221,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,(((D,E),F),(C,((((((((L,K),(H,N)),((K,L),(N,H))),((I,M),J)),O),((P,(Q,(Q,(Q,(Q,Q))))),(R,S))),(((T,((U,U),(V,W))),X),Y)),(((Z,G),(AA,AB)),((G,Z),(AA,AB))))))),B))));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),)))))))))));",6,0,52
reconcILS,3079,"((((((((((Z,G),AB),AA),((X,(Y,(((W,V),U),T))),(((S,R),(Q,P)),(O,(K,(((M,M),(J,(I,I))),((L,L),(N,H)))))))),C),(F,(E,((((D,D),D),D),D)))),A),B),AC),AC);","(,(B,(A,((F,(,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(,)),((H,N),(,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,6,0
ete3,3079,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(B,(A,((((D,(D,(D,(D,D)))),E),F),(C,((((((((K,(L,L)),(H,N)),(((M,(I,I)),J),((I,(M,M)),J))),(((L,K),(N,H)),((M,I),J))),O),((P,Q),(R,S))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))))))));","(,(B,(A,((F,(,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(,)),((H,N),(,K))))),(Y,(X,(T,((V,W),U)))))))))));",9,0,42
reconcILS,11299,"((((AC,AC),(F,(E,D))),((A,A),((B,B),C))),((((AB,AA),G),(M,((((((M,I),N),K),J),L),(Y,((X,(((((((((T,W),T),T),V),U),T),V),W),U)),((((((((((((S,S),P),R),R),Q),H),S),R),S),R),S),R)))))),O));","(,(,(,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",18,37,26
ete3,11299,"((((((C,(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),((((((Y,(((((W,V),U),T),(((U,(V,W)),T),(((U,(W,V)),T),(((U,(W,V)),T),((((W,V),U),T),(((U,(W,V)),T),(((U,(W,V)),T),(((U,(W,V)),T),((U,(V,W)),T))))))))),X)),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P))),(((((K,L),(N,H)),((M,I),J)),O),(((S,R),(P,Q)),(((S,R),(Q,P)),(((S,R),(Q,P)),((R,(S,S)),(Q,P))))))))))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),((O,((((K,L),(N,H)),((M,I),J)),((((K,L),(N,H)),((M,I),J)),((((L,K),(N,H)),((M,I),J)),(((K,L),(H,N)),(J,(I,M))))))),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P))))),((Z,G),(AA,AB))))),((E,D),F)),A),B),AC),((AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),(B,B)),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),(A,A)),B))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),(AC,AC))));","(,(,(,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",13,0,284
reconcILS,8165,"((((((((((G,AA),AB),Z),((Y,((X,X),(((W,V),U),T))),(((S,R),(Q,P)),(O,(((K,L),(M,(J,I))),(N,H)))))),C),(F,(((E,E),E),((((D,D),D),D),D)))),A),B),AC),AC);","(,(B,(A,((F,(,)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(T,((V,W),U)))))))))));",7,5,0
ete3,8165,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(B,(A,((((D,(D,(D,(D,D)))),(E,(E,E))),F),(C,((((((((K,L),(H,N)),((M,I),J)),(((N,H),(L,K)),(((M,I),J),((I,M),J)))),O),((P,Q),(R,S))),(((T,(U,(V,W))),(X,X)),Y)),(((G,Z),(AA,AB)),(((Z,G),(AA,AB)),((Z,G),(AB,AA)))))))))));","(,(B,(A,((F,(,)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(T,((V,W),U)))))))))));",7,0,37
reconcILS,9250,"((AC,(B,B)),(((((Z,((G,G),AB)),AA),((Y,(X,(((W,V),U),T))),(((S,R),(Q,(P,P))),(O,((K,(M,(J,(N,(L,I))))),H))))),(((F,(F,(F,F))),(E,D)),C)),A));","(AC,(,(A,((,(D,E)),(C,(((AB,AA),(,Z)),((((,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,10,4
ete3,9250,"(((B,(A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),(((F,F),F),F))),((C,((((((((K,L),(N,H)),((M,I),J)),(((((((K,L),(N,H)),((M,I),J)),(((K,L),(H,N)),((M,I),J))),(((K,L),(N,H)),((M,I),J))),(((K,L),(N,H)),((I,M),J))),(((L,K),(N,H)),((M,I),J)))),O),(((P,P),Q),(R,S))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AB,AA)),(((Z,(G,G)),(AA,AB)),((G,Z),(AA,AB)))))),((E,D),F))))),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),(B,B)),AC));","(AC,(,(A,((,(D,E)),(C,(((AB,AA),(,Z)),((((,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,0,100
reconcILS,10736,"(((AC,AC),((((((AA,AA),((Z,G),AB)),(((X,Y),(((W,V),U),T)),(((S,R),(Q,P)),((O,O),((L,I),((J,(N,M)),(K,H))))))),((F,(E,D)),C)),B),A)),((((((AC,AC),AC),AC),AC),AC),AC));","(,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,8,6
ete3,10736,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(AC,(AC,(AC,(AC,(AC,(AC,AC))))))),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),((C,(((((((((M,I),J),((L,K),(N,H))),((((K,L),(H,N)),((I,M),J)),(((K,L),(N,H)),((M,I),J)))),(((K,L),(N,H)),((M,I),J))),(O,O)),((P,Q),(R,S))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((AA,AB),(G,Z)),((Z,G),(AB,(AA,AA)))))),((E,D),F)))),B)),(AC,AC)));","(,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",10,0,98
reconcILS,2864,"((((((((AA,AA),Z),G),AB),((X,(Y,((((((V,((((W,W),W),W),W)),V),V),V),(U,U)),T))),((Q,P),((S,R),((I,I),(((((M,J),J),K),M),(O,((L,L),(N,H))))))))),((F,(E,D)),(B,A))),AC),AC);","(,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),)))))))))));",14,17,6
ete3,2864,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B)),((((C,((((((Q,P),(R,S)),((((((M,I),J),((K,(L,L)),(H,N))),O),(O,((((K,L),(N,H)),((I,M),J)),(((L,K),(N,H)),(((M,I),J),((I,M),J)))))),((((K,L),(N,H)),((M,(I,I)),J)),O))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))),(((X,(T,((U,U),((W,V),((W,V),((W,V),((W,(W,(W,(W,W)))),V))))))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AA,AB)),(((Z,G),(AA,AB)),((G,Z),(AB,(AA,AA))))))),((E,D),F)),A),B))));","(,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),)))))))))));",14,0,128
reconcILS,9046,"((((((((((Z,Z),G),AB),AA),((Y,((X,X),(((W,V),U),((T,T),T)))),((((S,S),(R,R)),(Q,P)),(O,(((J,M),I),(L,(K,(N,H)))))))),C),(F,(E,D))),(B,A)),AC),AC);","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,)),((((P,Q),(,)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(,((V,W),U)))))))))));",6,5,0
ete3,9046,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,(((D,E),F),(C,((((((((L,K),(H,N)),((K,L),(N,H))),(((M,I),J),((I,M),J))),O),((P,Q),((R,R),(S,S)))),((((T,(T,T)),(U,(V,W))),(X,X)),Y)),(((Z,G),(AB,AA)),((AA,AB),(G,(Z,Z)))))))),B))));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,)),((((P,Q),(,)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(,((V,W),U)))))))))));",10,0,55
reconcILS,306,"(((AC,((((((AB,AA),(Z,G)),(((X,X),(Y,((((W,W),V),U),T))),(((S,R),(Q,P)),(O,(((M,M),(J,I)),((K,L),(N,H))))))),(F,(E,D))),(B,C)),(((A,A),A),A))),AC),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,6,1
ete3,306,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),(A,(A,(A,A)))),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,((C,(((((((H,N),(L,K)),(((M,I),J),((I,(M,M)),J))),O),((P,Q),(R,S))),(((X,(T,(U,(V,(W,W))))),Y),((((U,(W,V)),T),(X,X)),Y))),((G,Z),(AA,AB)))),((D,E),F))),B))),AC)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",9,0,100
reconcILS,2605,"(((((((((AB,AA),G),Z),((Y,((X,X),(((W,V),U),T))),(((S,R),((((Q,Q),Q),Q),Q)),(P,((((J,M),I),O),(N,((K,L),H))))))),C),(F,(E,D))),(B,A)),AC),AC);","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(T,((V,W),U)))))))))));",5,8,0
