Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
reconcILS,649,"(A,((((J,(E,(D,((C,(F,I)),(G,(K,L)))))),(H,(M,N))),((((O,Q),(T,R)),P),S)),(V,((W,U),B))));","(A,(((W,V),(B,U)),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),((T,(S,(O,((Q,R),P)))),(T,(S,(O,((Q,R),P))))))));",2,13,10
ete3,649,"((((((U,B),(V,W)),((B,U),(V,W))),((U,B),(W,V))),((((((P,(R,Q)),O),S),T),((((((R,Q),P),O),S),T),(((((P,(Q,R)),O),S),T),((S,((P,(R,Q)),O)),T)))),((((((F,G),(I,C)),((D,H),E)),J),((L,K),(N,M))),(((((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),(((((H,D),E),(((G,F),(C,I)),((F,G),(I,C)))),J),((N,M),(L,K)))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))))))),A);","(A,(((W,V),(B,U)),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),((T,(S,(O,((Q,R),P)))),(T,(S,(O,((Q,R),P))))))));",4,0,88
reconcILS,1298,"((((((((C,I),G),F),((D,E),H)),J),(L,(M,N))),(((O,(P,(Q,R))),S),T)),(B,(V,(W,U))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",0,4,2
ete3,1298,"(((((B,U),(V,W)),((U,B),(W,V))),((U,B),(V,W))),((T,(S,(((R,Q),P),O))),(((K,L),(N,M)),(J,((((D,H),E),((H,D),E)),(((G,F),(I,C)),((F,G),(I,C))))))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",3,0,13
reconcILS,1663,"(((((((C,(I,G)),F),(D,E)),J),(K,(L,(M,N)))),(((O,(P,(Q,R))),S),T)),(W,(B,(V,U))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",0,5,2
ete3,1663,"(((((B,U),(W,V)),((U,B),(V,W))),((U,B),(V,W))),((T,(S,(((R,Q),P),O))),((((K,L),(N,M)),((N,M),(L,K))),(J,(((H,D),E),(((G,F),(I,C)),(((F,G),(C,I)),((F,G),(I,C)))))))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",3,0,16
reconcILS,292,"(((((((C,I),(F,(G,(H,D)))),E),(J,(K,(L,(M,N))))),((((O,P),(Q,R)),S),T)),(B,(U,(V,W)))),A);","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",0,7,0
ete3,292,"(A,((((B,U),(W,V)),((U,B),(V,W))),((T,(S,(((P,(R,Q)),O),(((R,Q),P),O)))),((((((F,G),(I,C)),((H,D),E)),J),(((K,L),(N,M)),((N,M),(L,K)))),((J,((((F,G),(I,C)),((H,D),E)),(((((F,G),(I,C)),(E,(D,H))),(((G,F),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E))))),((N,M),(L,K)))))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",5,0,42
reconcILS,435,"(A,(((((((((C,(G,F)),J),(D,(H,E))),K),(M,N)),L),T),((O,(P,(Q,R))),S)),(U,(B,(V,W)))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",0,7,1
ete3,435,"(((((U,B),(W,V)),((B,U),(V,W))),(((T,(S,(((R,Q),P),O))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((((P,(R,Q)),O),S),T),((((((F,G),(I,C)),((H,D),E)),J),((N,M),(K,L))),((((((F,G),(I,C)),((H,D),E)),J),((L,K),(N,M))),(((N,M),(L,K)),(((((F,G),(I,C)),(((D,H),E),((H,D),E))),J),((((H,D),E),((I,C),(F,G))),J)))))))),A);","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",5,0,58
reconcILS,515,"((((((G,(E,(C,(H,D)))),(J,(K,L))),I),((M,N),F)),(((O,(P,R)),S),T)),(B,(V,(W,U))));","(A,(((W,V),(B,U)),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P)))))));",1,9,9
ete3,515,"(((((B,U),(V,W)),((U,B),(W,V))),((U,B),(V,W))),((T,(S,(((Q,R),P),O))),((((((G,F),(I,C)),((H,D),E)),J),((L,K),(N,M))),((((((F,G),(C,I)),((H,D),E)),J),((N,M),(L,K))),((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),((J,(((((F,G),(I,C)),(E,(D,H))),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E)))),((N,M),(L,K))))))));","(A,(((W,V),(B,U)),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P)))))));",3,0,59
reconcILS,891,"((((((C,F),G),(D,(I,(E,H)))),J),((K,L),(M,N))),(((O,((P,Q),S)),T),((B,U),(V,W))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,(((E,(D,H)),((C,I),(G,F))),((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P)))))));",1,5,6
ete3,891,"((((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),(T,(((O,((R,Q),P)),S),(((P,(R,Q)),O),S)))),((W,V),(U,B))),((((((P,(R,Q)),O),S),T),(((N,M),(L,K)),(J,(((((F,G),(C,I)),((D,H),E)),(((F,G),(I,C)),((H,D),E))),(((H,D),E),(((F,G),(I,C)),((G,F),(I,C)))))))),((U,B),(V,W))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,(((E,(D,H)),((C,I),(G,F))),((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P)))))));",3,0,44
reconcILS,387,"(A,((((((C,H),D),((J,(I,(G,F))),E)),((K,N),(L,M))),(((O,(P,(Q,R))),T),S)),(W,(B,U))));","(A,(((W,V),(B,U)),(((((K,L),(M,N)),((K,L),(M,N))),((J,((E,(D,H)),((C,I),(G,F)))),(J,((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P)))))));",2,3,11
ete3,387,"((((V,W),(U,B)),((((((P,(R,Q)),O),S),T),((S,(((R,Q),P),O)),T)),((((N,M),(K,L)),((M,N),(L,K))),((((((F,G),(I,C)),((H,D),E)),J),((((H,D),E),((C,I),(F,G))),J)),(J,((((F,G),(I,C)),((H,D),E)),(((F,G),(I,C)),((D,H),E)))))))),A);","(A,(((W,V),(B,U)),(((((K,L),(M,N)),((K,L),(M,N))),((J,((E,(D,H)),((C,I),(G,F)))),(J,((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P)))))));",4,0,33
reconcILS,517,"(A,(((((C,(((K,L),(M,N)),(G,F))),((D,(E,H)),I)),J),((S,((O,P),(R,Q))),T)),(W,(U,(V,B)))));","(A,(((W,V),(B,U)),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P)))))));",1,8,3
ete3,517,"((((((U,B),(W,V)),((B,U),(V,W))),((U,B),(V,W))),((T,((((P,(Q,R)),O),(((R,Q),P),O)),S)),((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),(((J,(((F,G),(C,I)),(((D,H),E),((H,D),E)))),((N,M),(L,K))),((((((I,C),(F,G)),((H,D),E)),J),((N,M),(L,K))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))))))),A);","(A,(((W,V),(B,U)),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P)))))));",4,0,50
reconcILS,599,"((((((C,(J,((K,I),L))),(F,(G,M))),N),(E,(D,H))),(((((O,(Q,R)),P),T),S),((B,U),(V,W)))),A);","(A,(((W,V),(B,U)),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))))),(T,(S,(O,((Q,R),P)))))));",3,8,14
ete3,599,"(A,((((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),(((((P,(R,Q)),O),S),T),((S,((((R,Q),P),O),((P,(R,Q)),O))),T))),((W,V),(U,B))),((((((P,(R,Q)),O),S),T),((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),((((((F,G),(I,C)),((H,D),E)),J),((M,N),(L,K))),(((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),(((((G,F),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((((((((F,G),(I,C)),((H,D),E)),J),((N,M),(K,L))),(((((F,G),(C,I)),((H,D),E)),J),((N,M),(L,K)))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))))))),((U,B),(V,W)))));","(A,(((W,V),(B,U)),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))))),(T,(S,(O,((Q,R),P)))))));",4,0,124
reconcILS,1195,"(A,(((((((((C,I),(E,(F,(D,H)))),G),J),L),(M,N)),K),(((O,(Q,R)),P),S)),(U,(V,(W,B)))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",0,10,1
ete3,1195,"((((((U,B),(V,W)),((U,B),(W,V))),((B,U),(V,W))),((T,(S,((((R,Q),P),O),((P,(R,Q)),O)))),((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),((((((F,G),(I,C)),((H,D),E)),J),((L,K),(N,M))),(((N,M),(K,L)),(J,((((F,G),(I,C)),((H,D),E)),(((((G,F),(I,C)),(E,(H,D))),(((F,G),(I,C)),((H,D),E))),(((F,G),(I,C)),((H,D),E)))))))))),A);","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",4,0,59
reconcILS,1235,"((H,((D,E),(C,(G,(I,(F,(L,((K,(M,N)),(J,(O,(V,((W,U),B)))))))))))),(S,((P,R),T)));","(A,(((((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),(((W,V),(B,U)),((((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))))))),(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))))));",5,20,35
ete3,1235,"((((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),((((O,((Q,R),P)),S),T),((((P,(R,Q)),O),S),T))),((U,B),(V,W))),(((((((((((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((((U,B),(V,W)),((B,U),(V,W))),((U,B),(W,V)))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W)))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((L,K),(N,M)))),((U,B),(V,W)))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(K,L)))),((U,B),(V,W)))),((((((P,(R,Q)),O),S),T),(((((G,F),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W)))),((((((P,(R,Q)),O),S),T),(((((F,G),(C,I)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W)))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W)))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W)))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((U,B),(V,W)))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((D,H),E)),J),((N,M),(L,K)))),((U,B),(V,W)))));","(A,(((((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),(((W,V),(B,U)),((((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))))))),(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))))));",2,0,265
reconcILS,1397,"(A,(((((D,(J,(C,(F,(I,G))))),(H,E)),(K,(L,(M,N)))),((O,((P,Q),R)),(T,S))),(U,(W,(V,B)))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",0,11,0
ete3,1397,"((((((U,B),(W,V)),((U,B),(V,W))),((B,U),(V,W))),((((((P,(R,Q)),O),S),T),((S,(((P,(Q,R)),((R,Q),P)),O)),T)),((((K,L),(N,M)),((N,M),(L,K))),(((((F,G),(I,C)),((D,H),E)),J),(((((H,D),E),((((F,G),(C,I)),((G,F),(I,C))),((F,G),(I,C)))),J),((((F,G),(I,C)),((H,D),E)),J)))))),A);","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",6,0,39
reconcILS,1608,"(A,(((((C,(((H,(E,D)),F),I)),J),((K,L),(M,N))),((O,((P,T),(Q,R))),S)),(B,(W,U))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",0,8,2
ete3,1608,"(((((B,U),(V,W)),((U,B),(V,W))),((((((P,(R,Q)),O),S),T),((((((P,(R,Q)),O),S),T),(((((R,Q),P),O),S),T)),((((P,(R,Q)),O),S),T))),(((N,M),(L,K)),(J,(((((F,G),(C,I)),((H,D),E)),(((G,F),(I,C)),(((H,D),E),((D,H),E)))),(((F,G),(I,C)),((H,D),E))))))),A);","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",4,0,41
reconcILS,1697,"(((((C,(F,(G,I))),(H,E)),(J,(K,(L,(M,N))))),(((O,(P,(Q,R))),S),T)),(W,(V,(B,U))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",0,5,2
ete3,1697,"((((W,V),(U,B)),((U,B),(V,W))),((T,(S,(((R,Q),P),O))),((((((F,G),(I,C)),((H,D),E)),J),(((K,L),(N,M)),((N,M),(L,K)))),((J,(((D,H),E),((((F,G),(C,I)),((G,F),(I,C))),((F,G),(I,C))))),((N,M),(L,K))))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",4,0,24
reconcILS,480,"(((((D,(J,C)),((((K,(G,(L,S))),((O,T),(Q,R))),H),(P,(E,(N,I))))),M),F),((W,U),(V,B)));","(A,((((W,V),(B,U)),((W,V),(B,U))),(((((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))),((((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))))));",6,9,42
ete3,480,"((((U,B),(W,V)),((B,U),(V,W))),((((((P,(R,Q)),O),S),T),(((((G,F),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((((((((R,Q),P),O),S),T),((((((F,G),(C,I)),((H,D),E)),J),((M,N),(L,K))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((D,H),E)),J),((N,M),(L,K)))),(((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),(((((P,(R,Q)),O),S),T),((((P,(R,Q)),O),S),T))),(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(K,L)))),(((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))))),(((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))))))),(((((P,(R,Q)),O),S),T),(((N,M),(L,K)),(((((F,G),(I,C)),((H,D),E)),J),((((F,G),(I,C)),((H,D),E)),J))))))));","(A,((((W,V),(B,U)),((W,V),(B,U))),(((((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))),((((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),(T,(S,(O,((Q,R),P))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))))));",5,0,153
reconcILS,928,"(A,(((((((G,(C,F)),I),(D,(H,E))),J),(L,(M,N))),(((O,P),(Q,R)),(T,S))),((B,U),(V,W))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",0,5,1
ete3,928,"((((W,V),(U,B)),((((((P,(R,Q)),O),S),T),((S,(((P,(R,Q)),O),(((R,Q),P),O))),T)),(((K,L),(N,M)),(J,((((D,H),E),((H,D),E)),(((F,G),(C,I)),(((G,F),(I,C)),((F,G),(I,C))))))))),A);","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",4,0,18
reconcILS,54,"(A,((((((C,((((((O,P),(Q,R)),T),S),(D,H)),E)),(G,(F,M))),N),(J,L)),(K,I)),(V,(W,(B,U)))));","(A,(((W,V),(B,U)),((((((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))))));",4,6,25
ete3,54,"(((((V,W),(U,B)),((U,B),(W,V))),((((((P,(R,Q)),O),S),T),(((((F,G),(C,I)),((H,D),E)),J),((N,M),(L,K)))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(K,L)))),((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((M,N),(L,K)))),((((((P,(R,Q)),O),S),T),((((((G,F),(I,C)),((H,D),E)),J),((N,M),(L,K))),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))))),(((((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))),((((((F,G),(I,C)),(E,(H,D))),J),((N,M),(L,K))),(((((P,(R,Q)),O),S),T),((S,(((P,(R,Q)),O),(((R,Q),P),O))),T)))),(((((P,(R,Q)),O),S),T),(((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K)))))))))),A);","(A,(((W,V),(B,U)),((((((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))))));",5,0,121
reconcILS,303,"((((((((C,G),((J,(E,(D,H))),(I,L))),(M,N)),K),F),(((O,(T,(Q,R))),P),S)),(W,(B,(V,U)))),A);","(A,(((W,V),(B,U)),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),((T,(S,(O,((Q,R),P)))),(T,(S,(O,((Q,R),P))))))));",2,14,9
ete3,303,"(A,(((((B,U),(W,V)),((U,B),(V,W))),((U,B),(V,W))),((((((P,(R,Q)),O),S),T),((((((R,Q),P),O),S),T),(((((P,(R,Q)),O),S),T),((((P,(R,Q)),O),S),T)))),((((((G,F),(I,C)),((H,D),E)),J),((N,M),(L,K))),((((((F,G),(I,C)),((H,D),E)),J),((N,M),(L,K))),((((((F,G),(I,C)),((H,D),E)),J),((L,K),(N,M))),(((((((F,G),(C,I)),((H,D),E)),J),((N,M),(K,L))),(((N,M),(L,K)),((((F,G),(I,C)),((H,D),E)),J))),(((((H,D),E),((F,G),(I,C))),J),((N,M),(L,K))))))))));","(A,(((W,V),(B,U)),(((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F)))))),((T,(S,(O,((Q,R),P)))),(T,(S,(O,((Q,R),P))))))));",3,0,91
reconcILS,667,"(A,(((((((C,F),I),((D,H),E)),J),((K,(M,N)),L)),((O,(P,(Q,R))),(T,S))),(V,(W,(B,U)))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",0,4,1
ete3,667,"(((((V,W),(U,B)),((U,B),(W,V))),((((((P,(R,Q)),O),S),T),((S,(((R,Q),P),O)),T)),((((N,M),(K,L)),((L,K),(N,M))),(J,((E,(H,D)),(((F,G),(C,I)),((G,F),(I,C)))))))),A);","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",4,0,15
reconcILS,763,"(A,((((((C,(I,(G,F))),((D,H),E)),J),(K,L)),((O,(P,(Q,R))),(T,S))),(W,(B,(V,U)))));","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",0,4,1
ete3,763,"((((((B,U),(W,V)),((U,B),(V,W))),((U,B),(V,W))),((((((P,(R,Q)),O),S),T),((S,(((R,Q),P),O)),T)),(((N,M),(L,K)),(J,((E,(H,D)),(((C,I),(F,G)),((F,G),(I,C)))))))),A);","(A,(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))));",3,0,15
reconcILS,1333,"(((((O,(Q,R)),P),S),((J,(L,(M,N))),((((K,T),I),F),((C,G),((D,E),(H,(U,(W,B)))))))),A);","(A,((((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),((((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P)))))),(((W,V),(B,U)),((((K,L),(M,N)),(J,((E,(D,H)),((C,I),(G,F))))),(T,(S,(O,((Q,R),P))))))))));",3,8,21
