Repliccate,Gene_trees
2952,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),((N,M),((L,K),(J,(((E,H),D),((F,G),(I,C)))))))),A);"
3161,"((((((B,W),V),U),((S,T),(((R,Q),P),O))),(((N,M),L),(J,((I,((E,(H,D)),(F,K))),(G,C))))),A);"
4006,"(((((U,V),W),B),((T,(S,(((R,Q),P),O))),((D,(M,(N,(L,K)))),((((F,G),I),J),C)))),A);"
4202,"(((((U,B),V),W),((T,(S,((R,Q),(P,O)))),(((N,M),(L,K)),(J,(((F,G),(E,(H,D))),(I,C)))))),A);"
4722,"(((((((((U,B),V),W),L),((N,M),((F,G),((H,(E,D)),(I,(J,C)))))),K),(T,((R,Q),(P,O)))),S),A);"
4762,"(A,(((U,V),W),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((H,(E,D)),((((F,F),G),I),C)))))));"
6232,"(((((U,B),V),W),(((S,T),(((R,Q),P),O)),(((N,M),(L,K)),(J,((F,G),((E,(H,D)),(I,C))))))),A);"
6266,"(A,(((W,V),(U,B)),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(E,(F,(G,((I,(H,D)),C)))))))));"
6900,"(A,(((U,V),(B,W)),(F,(G,(E,(I,((H,(((N,M),(((S,T),(((P,(R,Q)),P),O)),K)),(L,J))),(D,C))))))));"
6990,"(((((B,V),W),U),((T,(S,((R,Q),(P,P)))),(((N,M),J),(((L,(G,(F,((E,H),D)))),K),(I,C))))),A);"
7029,"(A,(((S,((Q,P),(R,O))),(((((J,J),H),H),J),G)),((((U,B),W),(E,C)),(((S,T),(F,D)),(I,(((N,M),L),K))))));"
7060,"(((((U,B),W),V),((T,(S,(P,((R,Q),O)))),(((N,M),(L,K)),(J,((E,(H,D)),((F,G),(I,C))))))),A);"
7779,"(((((W,V),U),B),((S,(T,(((R,Q),P),O))),(((N,M),(L,K)),(J,((H,(E,D)),((F,G),(I,C))))))),A);"
7814,"(((((U,B),V),W),((T,((Q,(R,P)),(S,O))),(((N,M),L),(K,((H,(E,D)),(J,(((F,G),I),C))))))),A);"
7880,"(((((U,W),B),((L,((N,M),K)),(J,(((F,G),(E,(H,D))),(I,C))))),(S,(T,(P,(R,O))))),A);"
8035,"(((((B,V),U),W),((T,((R,(Q,P)),(S,O))),(((N,M),(L,K)),((I,J),(((F,G),((H,E),D)),C))))),A);"
8656,"(((((U,B),V),W),(((S,T),((R,Q),(P,O))),(((N,M),(L,K)),(G,((H,(E,D)),(I,(J,(F,C)))))))),A);"
8717,"(((((U,V),B),W),(((S,T),(P,((R,Q),O))),((L,((N,M),(K,J))),((F,(G,I)),(((E,H),D),C))))),A);"
8856,"(((W,V),(U,B)),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(((E,H),D),(F,(G,(I,C))))))));"
9718,"((((W,V),(U,B)),((T,((R,Q),O)),(((N,M),(L,K)),(J,(((F,G),(E,(H,D))),(I,C)))))),A);"
10032,"((((B,V),(U,W)),((S,(T,((R,P),(Q,O)))),(((N,M),L),(J,((F,(G,(I,(E,(H,D))))),C))))),A);"
10117,"(((((U,B),W),V),((P,(T,((R,O),Q))),(L,((N,M),(K,(J,(G,((E,(H,D)),((F,I),(C,C)))))))))),A);"
10118,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),((((N,M),L),K),((((F,G),I),J),(E,((H,D),C)))))),A);"
10176,"((((((((W,V),B),U),T),S),(P,(((R,Q),Q),O))),((J,J),((L,((N,M),K)),((G,(((D,H),D),(I,C))),(F,E))))),A);"
10601,"((((U,W),B),((S,(T,((R,Q),(P,O)))),(J,(((N,M),(L,K)),((I,((E,H),D)),((F,G),C)))))),A);"
11239,"(((((U,B),W),V),((T,(S,((Q,P),O))),((((N,M),L),K),(J,((((F,G),I),(E,(H,D))),C))))),A);"
11325,"(((((U,B),V),W),((S,(T,((R,(Q,P)),O))),(((N,M),(L,K)),(((E,(H,D)),J),((F,I),C))))),A);"
68,"((((B,(U,W)),V),(T,((S,(P,((R,Q),O))),(((N,M),(L,K)),(J,((E,(H,D)),(I,(F,C)))))))),A);"
186,"(((((U,B),V),W),(((S,T),(((R,Q),P),O)),(((N,M),(L,K)),(J,((I,((E,H),D)),((F,G),C)))))),A);"
381,"(((T,(S,(((R,R),(Q,P)),O))),((M,((L,N),K)),(J,((((((C,I),H),C),D),E),(F,G))))),((W,V),(U,B)));"
410,"(A,(((U,V),(B,W)),(T,((S,((Q,((P,P),R)),O)),((L,((N,K),M)),((E,(H,D)),((F,G),(I,(J,C)))))))));"
448,"(A,((((W,V),B),U),((S,(T,(((R,Q),P),O))),((L,K),((N,M),(J,(((E,H),D),(I,((F,(G,G)),C)))))))));"
848,"(((((U,A),V),B),W),((((S,T),(Q,(R,P))),O),(J,(((N,L),I),(D,(F,((E,K),(M,((G,H),C)))))))));"
1096,"(((((W,V),B),U),(((S,T),(((R,Q),P),O)),(J,((N,M),(K,(L,((((D,((G,C),E)),I),(H,H)),F))))))),A);"
1156,"((((B,V),(U,W)),((T,(S,(((R,Q),(P,P)),O))),(J,((((N,M),L),K),((F,G),((I,(E,(H,D))),C)))))),A);"
2071,"(((((B,V),W),U),((S,(T,(((R,Q),P),O))),(((N,M),(L,K)),(J,((E,(H,D)),(F,(I,(G,C)))))))),A);"
2187,"(((((U,B),V),W),(((S,T),(Q,((R,P),O))),(((N,M),L),(I,((J,J),(((F,G),((E,H),D)),C)))))),A);"
2208,"((((U,B),W),V),((S,((R,Q),((P,P),O))),((L,((N,M),K)),((F,G),(J,(((E,H),(D,D)),(I,C)))))));"
2216,"(((((U,B),V),W),((((R,Q),P),O),(S,(T,((D,(E,(H,J))),(((F,G),I),((((N,(M,M)),L),K),C))))))),A);"
4013,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),((L,((N,M),K)),(((E,H),D),(J,((F,G),(I,C))))))),A);"
4130,"((((B,V),(U,W)),((((R,Q),P),((S,T),O)),(K,((N,L),(J,((F,(G,(I,((E,H),D)))),C)))))),A);"
5109,"((((((B,V),W),U),((L,K),(M,(N,((F,((E,H),D)),((G,J),(I,C))))))),(T,(S,(((R,Q),P),O)))),A);"
5235,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((F,G),((I,(E,(H,D))),C)))))),A);"
6067,"(((((W,V),U),B),((T,(S,((R,Q),(P,O)))),((L,((N,M),K)),(J,(F,((H,(E,D)),(I,(G,C)))))))),A);"
6457,"(A,((((U,B),V),W),(((S,T),(((R,Q),P),O)),((((N,M),L),K),(J,((E,(H,D)),((F,G),(I,C))))))));"
6676,"(((((U,B),V),(W,W)),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((H,(E,D)),((F,G),(I,C))))))),A);"
7101,"((((U,B),V),W),(((S,T),((P,P),(R,O))),(J,(((N,M),(L,K)),((G,(E,((H,D),H))),((I,F),C))))));"
7414,"(((((B,W),V),U),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((E,(H,D)),((F,G),(I,C))))))),A);"
7514,"((((U,B),W),((T,(S,(R,(Q,(P,O))))),((L,K),((N,M),(J,((I,((F,G),(E,((H,H),D)))),C)))))),A);"
7815,"(A,(((W,V),(U,B)),((T,(S,(Q,(P,(R,O))))),(L,(((N,M),K),(J,(((F,G),((E,H),D)),(I,C))))))));"
8553,"((((U,(B,W)),V),(((S,T),(((O,R),P),Q)),(K,(L,((N,M),(G,((I,J),((F,E),((H,D),C))))))))),A);"
8654,"(((((W,V),(U,B)),(T,(S,(((R,Q),P),O)))),(((N,M),K),(I,((H,D),((E,J),((F,G),C)))))),A);"
8680,"(((((U,B),V),W),((S,(T,(((R,Q),O),P))),((L,((N,M),K)),(J,((E,(H,D)),((F,G),(I,C))))))),A);"
8831,"(A,((((U,B),W),V),((T,(S,((R,Q),O))),(((N,M),(L,K)),(J,((H,D),(E,(F,(G,(I,C))))))))));"
9453,"(((((U,B),V),W),((S,((R,P),(T,(Q,O)))),(J,(((N,M),(L,K)),((E,(H,D)),(G,((F,I),C))))))),A);"
9591,"((((((U,U),W),V),B),((T,(S,(P,((R,Q),O)))),(I,(((E,D),H),((F,(G,((N,M),(L,K)))),(J,C)))))),A);"
10012,"((((U,B),W),(((S,T),(((R,Q),P),O)),(K,(((N,M),L),(I,((F,(G,(H,(E,D)))),(J,C))))))),A);"
10765,"((((B,(U,W)),V),((T,((R,P),(S,O))),(K,((N,(M,(L,K))),(J,((F,G),((E,(H,D)),(I,C)))))))),A);"
179,"(((((U,B),V),W),((S,(T,(((R,Q),P),O))),(((N,M),(L,K)),(J,(((E,D),H),((F,G),(I,C))))))),A);"
443,"(A,((((U,V),W),B),(((S,T),((R,Q),O)),((((N,M),L),K),(J,(((E,H),(I,D)),((F,G),C)))))));"
549,"(A,((((U,B),W),V),((T,(S,(((R,Q),P),O))),((((N,M),(L,K)),J),(E,(D,(H,(F,((G,C),I)))))))));"
562,"(((((T,((S,S),(P,((R,Q),O)))),(((N,M),L),((I,K),(J,((E,D),(H,((F,G),C))))))),((U,B),W)),V),A);"
890,"((((U,V),W),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(F,((I,((E,H),D)),(G,C))))))),A);"
1413,"(((((W,V),U),B),((T,(S,(P,((R,Q),O)))),(((N,M),(L,K)),(J,((E,(H,D)),(I,((F,G),C))))))),A);"
1436,"((((W,V),(U,B)),(((S,T),((R,Q),(P,O))),(((N,M),(L,K)),(J,(I,((E,(H,D)),(F,(G,C)))))))),A);"
1579,"(((((U,V),B),W),((T,(S,(((R,Q),P),O))),((E,(H,D)),((N,M),(J,((L,K),((F,G),(I,C)))))))),A);"
1849,"(((W,V),(U,B)),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((E,(H,D)),((F,G),(I,C)))))));"
2171,"((((U,(B,W)),V),((T,(S,(P,(R,(R,(Q,O)))))),(((N,M),(L,K)),(((H,D),J),((G,E),(I,(F,C))))))),A);"
3705,"((((U,B),W),V),((S,(T,(((R,Q),P),O))),((((N,M),L),K),(((E,(H,D)),J),((F,G),(I,C))))));"
5293,"((((U,B),W),V),((T,(S,((R,Q),(P,O)))),(D,(((L,((N,M),K)),(I,J)),((E,(H,D)),((F,G),C))))));"
5334,"((((B,V),(U,W)),((T,(S,(((R,Q),P),O))),((N,M),(K,(L,(J,(E,((H,D),((F,G),(I,C)))))))))),A);"
5488,"((((W,V),(U,B)),((T,(S,(((O,R),P),Q))),(((N,M),(L,K)),(J,(I,((H,(E,D)),((F,(G,G)),C))))))),A);"
5614,"(A,(((B,(U,W)),V),(S,((R,(Q,(P,O))),(T,(((H,H),D),(I,(C,(((F,G),(L,((N,M),K))),(J,C))))))))));"
5850,"(((((U,V),W),B),((S,(T,((R,Q),(P,O)))),((L,((N,M),K)),(J,(((E,H),D),(((C,F),I),G)))))),A);"
7221,"((((B,V),(U,W)),((T,(S,(((R,Q),P),O))),(J,(((N,M),(L,K)),((F,G),((E,(H,D)),(I,C))))))),A);"
7342,"(((((U,B),W),V),(((S,Q),(T,P)),((((N,M),L),K),((((I,H),D),J),(E,((F,G),C)))))),A);"
7687,"((((U,B),W),V),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(I,((E,(H,D)),((F,G),C)))))));"
8095,"(((((U,V),W),B),((T,(S,((R,Q),P))),(((N,M),(L,K)),(H,((((F,G),E),D),(J,(I,C))))))),A);"
8176,"(A,(((U,V),B),((S,(T,((R,(P,P)),(Q,O)))),((N,M),((L,K),(J,((F,G),(I,((H,(E,D)),C)))))))));"
8513,"((((U,V),(B,W)),(T,((((P,O),R),Q),(S,(((N,M),K),(L,(J,(((F,G),I),((((D,H),E),H),C))))))))),A);"
9315,"(((((U,B),W),V),((T,(S,((R,Q),O))),(((N,M),(L,K)),(J,(I,((F,(G,(E,(H,D)))),C)))))),A);"
9465,"(((((U,B),W),V),((T,(S,(P,((R,Q),O)))),((((N,M),L),K),(J,((F,G),(I,((H,(E,D)),C))))))),A);"
10177,"(A,((((U,V),W),B),((S,(T,(((R,Q),P),O))),((L,((N,M),K)),(J,((F,G),(I,((H,(E,D)),C))))))));"
10464,"((((V,V),(U,B)),W),((T,(S,(((R,Q),(P,P)),O))),((((N,M),L),K),(J,((E,(H,D)),(((F,G),I),C))))));"
10504,"(((((B,V),W),U),(((S,T),(R,(Q,(P,O)))),((((N,M),L),K),(((D,H),H),(((F,E),G),(I,(J,C))))))),A);"
10591,"((((W,V),(U,B)),((T,(S,((R,P),(Q,O)))),(K,(((N,H),G),(D,((M,(F,L)),(I,(E,(J,C))))))))),A);"
10656,"(A,((((B,V),W),U),(((((R,R),Q),(S,T)),O),((N,M),((L,K),(J,(I,(((E,H),D),((F,G),C)))))))));"
10779,"((((U,B),W),V),((T,(S,(((R,Q),P),O))),((((N,M),(L,K)),J),((F,G),((I,(E,(H,D))),C)))));"
10925,"(((((B,W),V),U),((T,(S,((R,Q),(P,O)))),(J,((((F,G),I),(E,(H,D))),(((N,M),(L,K)),C))))),A);"
11003,"(((((((((((((U,V),I),J),F),((H,D),C)),(N,(L,K))),E),(S,((R,Q),O))),P),T),(M,G)),(B,W)),A);"
121,"((((U,(B,W)),V),((T,(S,(((R,Q),P),O))),((L,K),((N,M),(J,(((F,G),(((H,E),H),D)),(I,C))))))),A);"
394,"(((((U,B),W),V),(((S,T),(P,((R,Q),O))),(((N,M),(L,K)),(J,(I,((F,G),(((E,H),D),C))))))),A);"
604,"((((((W,V),U),B),(S,(R,(P,(O,(Q,(T,C))))))),((M,(N,(L,K))),((((I,G),F),((H,E),D)),J))),A);"
922,"(((((U,B),V),W),(S,((((R,Q),P),O),(T,((M,(N,(L,K))),(J,(((F,G),(E,(H,D))),(I,C)))))))),A);"
1059,"(((W,V),B),(A,((S,(Q,(R,P))),((T,O),((L,((N,M),K)),(J,(I,(H,(((F,G),E),(D,C))))))))));"
1111,"(((((U,B),V),W),((T,(S,((Q,P),(R,O)))),((N,M),((((((F,I),G),(H,D)),(E,(L,K))),(H,J)),C)))),A);"
1292,"(((((B,V),(U,W)),((N,M),((L,K),((F,G),(I,((E,(H,D)),J)))))),(S,(T,(((R,Q),P),O)))),A);"
1389,"((((W,V),U),(((S,T),(((R,Q),P),O)),(((N,M),(L,K)),((E,(H,D)),(I,((F,G),C)))))),A);"
1487,"(((((U,W),V),B),((T,(S,(R,(Q,((P,P),O))))),((N,(M,(L,K))),(J,((((E,((H,H),D)),(I,C)),G),F))))),A);"
2658,"(((((U,B),V),W),((S,(T,((R,Q),(P,O)))),(((N,M),(L,K)),((((G,G),(((D,E),D),H)),(F,J)),(I,C))))),A);"
2826,"((((B,(U,W)),V),(S,((((R,Q),P),O),(T,(((N,M),(L,K)),(J,((((F,G),I),E),((H,C),D)))))))),A);"
2950,"(A,((((((((U,(B,W)),V),T),J),K),(((((((((D,L),M),F),M),H),N),M),I),C)),(S,(Q,((R,P),O)))),(((I,G),G),E)));"
3348,"(A,((((B,V),U),W),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((E,(H,D)),(I,(F,(G,C)))))))));"
3462,"(((((U,V),W),B),((T,(P,(S,((R,Q),O)))),((L,K),(J,((N,M),(((E,D),H),(I,((F,G),C)))))))),A);"
4037,"((((W,V),(U,B)),((S,(((R,Q),P),(O,O))),(((N,M),(L,K)),(J,(((F,G),I),((E,(H,D)),C)))))),A);"
4076,"(((((U,B),V),W),((T,(S,(((O,R),P),Q))),(((N,M),(L,K)),(((F,I),(G,J)),((H,D),(E,C)))))),A);"
4263,"((((B,V),(U,W)),((S,(Q,((R,P),O))),(T,((((N,(M,M)),L),K),((F,G),(J,(E,((H,D),(I,C))))))))),(A,A));"
4310,"(((((B,V),U),W),(J,((M,(N,(L,K))),((S,((Q,(R,T)),(P,O))),((E,D),((G,(F,I)),C)))))),A);"
4317,"((((W,V),(U,B)),(L,(((S,T),((Q,(R,P)),O)),((E,((F,G),((N,M),(I,K)))),(((H,H),D),(J,C)))))),A);"
4617,"(((((U,B),W),V),((T,(S,((R,Q),(P,O)))),(((((L,M),M),N),K),(E,(((H,H),D),(((F,G),I),(J,C))))))),A);"
4703,"(A,((((W,V),B),U),((S,(T,(P,((R,Q),O)))),(K,(((N,M),L),(J,((((D,E),D),H),(G,((F,I),C)))))))));"
5568,"((((((U,V),B),W),((T,(S,(R,(Q,(P,O))))),((((N,M),L),K),(J,((((((D,E),H),H),(I,C)),G),F))))),T),A);"
5773,"(((((W,V),B),(U,U)),((T,(S,(((R,Q),P),O))),((G,D),((L,((N,M),K)),((H,J),(E,(I,C))))))),A);"
6163,"(((((W,V),U),B),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((F,G),(((E,H),D),(I,C))))))),A);"
6479,"((((((((((((((((B,(U,W)),V),(R,Q)),S),P),T),O),I),(L,E)),F),C),(G,H)),(N,M)),J),D),K);"
7119,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(((((E,D),F),H),G),(I,C)))))),A);"
7282,"((((U,B),V),((T,(((R,Q),(P,P)),O)),(((N,M),(L,K)),(J,((H,(E,D)),((G,I),(F,C))))))),A);"
8827,"(((((U,B),V),W),((T,(S,((R,Q),(P,O)))),(((N,M),(L,K)),(J,(((E,(H,D)),D),(F,(I,C))))))),A);"
9784,"((((W,V),(U,B)),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((E,(H,D)),((I,(F,G)),C)))))),A);"
9846,"((((W,V),(U,B)),((T,((S,P),(Q,(R,O)))),(((L,L),((N,M),K)),((I,(F,(E,(H,D)))),(G,C))))),A);"
10003,"((((B,(U,W)),V),(R,((Q,P),(S,(T,(K,(L,(((N,M),J),(((F,G),(I,(H,(E,D)))),C))))))))),A);"
10188,"((((B,V),W),U),(((S,T),((P,P),((R,Q),O))),((L,((N,M),K)),(((F,(G,((E,H),D))),(I,J)),C))));"
10201,"((((U,(B,W)),V),((T,((S,S),((R,Q),(P,O)))),((((N,M),(L,K)),J),(G,(F,(((H,E),D),(I,C))))))),A);"
91,"(((((B,V),(W,W)),U),((T,(S,((Q,(R,P)),O))),((((N,M),(L,K)),J),(I,((H,D),((F,G),C)))))),A);"
139,"(((((U,B),W),V),(((S,T),((R,Q),(P,O))),(((N,M),K),((L,J),((F,G),((H,(E,D)),(I,C))))))),A);"
191,"(((((W,V),B),U),((T,(S,((R,Q),(P,O)))),(J,(((N,M),(L,K)),((I,E),((F,(G,(H,D))),C)))))),(A,A));"
464,"(A,((((U,V),B),W),((T,(S,(P,((R,Q),O)))),(((N,M),(L,K)),(((H,(E,D)),J),((F,G),(I,C)))))));"
1001,"(((((W,V),U),B),((T,(S,(Q,(R,((P,P),O))))),((((N,M),L),K),(J,(I,((F,G),(((E,H),D),C))))))),A);"
1048,"(((((U,B),V),W),((T,(S,((R,(R,Q)),(P,O)))),((L,((N,M),K)),(I,((G,(F,((E,H),D))),C))))),A);"
1189,"(((((U,B),W),V),((T,((S,S),(((R,Q),P),O))),((((N,M),L),K),(J,((H,(E,D)),(I,((F,G),C))))))),A);"
1827,"(A,((((U,B),V),W),((S,(T,((Q,(R,P)),O))),(((N,M),(L,K)),(J,((E,(H,D)),((F,G),(I,C))))))));"
2489,"(((((B,V),W),U),((T,(S,(((R,Q),P),O))),((L,((N,M),K)),(J,(((F,G),(H,(E,D))),(I,C)))))),A);"
2982,"(((((U,V),W),B),((T,(S,((R,Q),(P,O)))),(((N,M),(L,K)),(J,((E,(H,D)),((F,G),(I,C))))))),A);"
3110,"(A,(((T,(S,(((R,Q),P),O))),((N,(M,(L,K))),(J,((I,((E,H),D)),(F,(G,C)))))),((U,(B,W)),V)));"
3929,"(((((B,V),W),U),(((Q,T),((R,P),(S,O))),((M,(L,K)),(J,(((I,H),(E,((G,H),(F,D)))),C))))),A);"
4083,"((((B,V),U),W),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(((E,H),D),(I,((F,G),C)))))));"
5410,"(((B,(U,W)),V),(((S,T),(P,((R,Q),O))),(((N,M),(L,K)),(I,((F,G),(J,(((E,H),D),C)))))));"
5603,"(A,(((W,V),(U,B)),((T,(S,(((R,P),Q),O))),(J,((L,((N,M),K)),((E,(H,D)),((F,G),(I,C))))))));"
5840,"(((((U,B),W),V),(((S,T),(((Q,R),P),O)),(((N,M),(L,K)),((G,(F,(E,(H,D)))),(J,(I,C)))))),A);"
6183,"((((B,V),(U,W)),((T,(S,(((R,Q),P),O))),(K,(L,((N,M),(((I,((E,H),D)),J),((F,G),C))))))),A);"
6216,"((((W,V),(U,B)),((T,(S,(((R,Q),P),O))),((((N,M),L),K),(J,(F,(G,(((E,D),H),(I,C)))))))),A);"
6396,"((((((V,V),U),B),W),((((N,M),((H,E),D)),((((S,(T,T)),(R,(P,O))),(L,K)),J)),(((F,G),I),C))),A);"
6726,"(((((B,V),U),W),(((S,T),((Q,(R,P)),O)),(((((F,G),(I,(E,(H,D)))),(L,((N,M),K))),J),C))),A);"
6931,"(((((U,W),V),B),((T,(S,((P,P),((R,Q),O)))),((L,((N,M),K)),(((I,G),(H,(E,D))),((F,J),C))))),A);"
7278,"(A,((((U,B),W),V),((T,(S,(((R,Q),P),O))),(J,(((N,M),(L,K)),((E,D),(((F,G),I),C)))))));"
7869,"((((U,V),(B,W)),(((S,T),((R,Q),(P,O))),((L,((N,M),K)),(((E,D),H),(J,(I,((F,G),C))))))),A);"
7934,"((((U,(B,W)),V),((S,((R,Q),O)),(T,(((N,M),(L,K)),((E,H),(J,((F,I),(G,C)))))))),A);"
8000,"((I,(((((((A,(((V,V),(U,B)),W)),(T,((S,Q),(R,(P,O))))),(N,M)),J),L),((F,G),(E,(H,D)))),C)),K);"
8677,"((((W,V),(U,B)),(T,((((R,Q),P),O),(S,((((N,M),(L,K)),J),((H,(E,D)),((F,G),(I,C)))))))),A);"
8872,"(A,(((W,V),(U,B)),((T,(S,((R,Q),(P,O)))),(((N,M),(L,K)),(J,(((F,(G,I)),((E,D),H)),C))))));"
8955,"(((((W,V),U),B),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(I,((F,G),((H,(E,D)),C))))))),A);"
9074,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),((L,((N,M),K)),((((F,G),(I,(E,(H,D)))),(J,J)),C)))),A);"
9180,"(((((U,B),V),W),(T,((S,(R,(Q,(P,O)))),(((N,M),(L,K)),(J,((F,G),(I,(E,(D,(H,C)))))))))),A);"
9263,"((((U,V),W),B),((S,((T,(P,P)),(R,(Q,O)))),(((N,M),(L,K)),(J,(H,(D,(E,(H,(G,(I,C))))))))));"
9758,"((((B,V),U),W),((S,(T,(((R,Q),P),O))),((L,((N,M),K)),(J,(((F,(((G,G),G),G)),(I,(E,(H,D)))),C)))));"
10210,"(A,((((U,B),W),V),((((S,S),T),(P,((Q,O),R))),((L,K),((N,M),((((H,H),((E,D),D)),J),((F,G),(I,C))))))));"
10883,"((((B,V),(U,(W,W))),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(D,(E,(H,(F,(G,((I,G),C)))))))))),A);"
11542,"(((((U,B),V),W),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(D,(E,(H,(I,(F,(G,C)))))))))),A);"
177,"(A,((((B,W),V),U),(((S,T),((R,Q),(P,O))),((K,J),(((N,M),L),((E,(H,D)),(I,(G,(F,C)))))))));"
419,"(((((W,V),U),B),(((S,T),((R,Q),(P,O))),(((N,M),(L,K)),(J,((H,D),((F,G),(I,C))))))),A);"
889,"(((((U,V),B),W),(((S,T),(R,(Q,(P,O)))),((L,(M,(N,K))),(J,((H,D),(E,((F,G),(I,C)))))))),A);"
1129,"(((((W,V),B),U),(((S,T),(((R,Q),P),O)),((F,(E,(G,J))),(H,(D,((I,((N,M),(L,K))),C)))))),A);"
1316,"(((((U,B),V),W),((T,(P,((R,Q),O))),(((N,M),(L,K)),((H,(E,D)),((F,I),((G,J),C)))))),A);"
1354,"((U,V),(N,(S,(O,(Q,(R,((T,(L,K)),((J,(((E,H),D),((F,I),(G,C)))),(A,(B,W))))))))));"
1971,"((((((((W,V),U),B),((N,(M,(L,K))),(J,(((F,G),(E,(H,D))),(I,C))))),S),(Q,((R,P),O))),T),A);"
2256,"(A,((((U,B),W),V),((T,(S,((R,Q),O))),(((N,M),(L,K)),(((H,(E,D)),J),((F,G),(I,C)))))));"
2332,"(((A,(((U,W),V),B)),(((S,S),(R,Q)),(P,(T,O)))),(L,((((((M,M),N),N),D),(((E,H),G),J)),((F,(I,K)),C))));"
2735,"(A,((((B,B),(U,W)),V),(((S,T),((R,Q),(P,O))),(K,((G,((E,D),H)),(((N,M),J),(L,(F,(I,C)))))))));"
2749,"((((B,W),V),U),(T,(((R,P),(S,(Q,O))),(((N,M),(L,K)),(J,(G,((G,(I,((((F,H),E),D),D))),C)))))));"
3091,"((((M,(((F,(G,G)),(E,D)),((J,(I,C)),((L,(N,K)),(T,((Q,(P,P)),(S,((U,B),W)))))))),V),O),A);"
3145,"((((U,B),W),((T,(S,(((R,Q),P),O))),((((F,G),(E,(H,D))),J),(((N,M),(L,K)),(I,C))))),A);"
4854,"(((((W,V),B),U),((S,(T,(R,(P,O)))),(J,((L,((N,M),K)),(((H,E),D),((F,(G,I)),C)))))),A);"
5678,"((((W,V),(U,B)),((T,(P,((R,Q),(S,O)))),(((N,M),(L,K)),(J,(((F,G),(E,(H,D))),(I,C)))))),A);"
6551,"(((W,V),(U,B)),((T,(S,(((R,Q),P),((O,O),O)))),(((N,M),(L,K)),((((F,G),I),((E,H),D)),J))));"
7295,"(((((B,W),V),U),((S,(T,(P,(R,(Q,O))))),(Q,(M,(N,(L,(K,((D,(H,((E,F),(H,J)))),(I,(G,C)))))))))),A);"
7393,"((((W,V),(U,B)),((S,(T,(((R,Q),P),O))),(((N,M),(L,K)),(J,((((F,G),E),(H,D)),(I,C)))))),A);"
7510,"(A,((((B,V),W),U),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((E,(H,D)),(G,(F,(I,C)))))))));"
7655,"(A,(((U,V),B),((S,(T,((R,Q),O))),(((N,M),(L,K)),((I,J),(((F,G),(H,(E,(D,D)))),C))))));"
7680,"(A,(((W,V),(U,B)),(T,((S,(P,((R,Q),O))),((N,M),(J,((L,(F,(I,(G,K)))),((E,H),(D,C)))))))));"
7965,"(((((U,B),W),V),((T,((R,Q),((S,P),O))),(F,((((N,M),L),K),(E,((I,J),(H,(D,(G,(C,C)))))))))),A);"
8154,"(((((W,V),B),U),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((E,(H,D)),((F,I),(G,C))))))),A);"
8212,"(((((U,B),W),V),(((S,T),((R,Q),((P,P),O))),(((N,M),(L,K)),((F,G),(((E,H),D),(J,(I,C))))))),A);"
8284,"((((((V,V),V),V),((U,B),W)),((S,(T,(R,(P,O)))),(((N,M),(L,K)),(J,(((E,H),D),(((F,G),I),C)))))),A);"
8314,"(A,((((U,W),V),B),(((S,T),(P,((R,Q),O))),(J,(((N,M),(L,K)),((E,(H,D)),((F,G),(I,C))))))));"
8392,"(((((U,V),B),W),(((S,T),(P,((R,Q),O))),((E,((H,D),D)),((F,G),((((N,M),L),K),((I,J),C)))))),A);"
8431,"((((U,B),V),W),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((F,G),(((E,H),D),(I,C)))))));"
8448,"(((((W,V),B),U),((T,(S,(P,(R,(Q,O))))),(((N,M),(L,K)),(J,(G,((F,I),(((E,H),D),C))))))),A);"
8556,"((((U,V),(B,W)),((S,(T,(((P,R),O),Q))),(L,((N,K),(M,(J,(D,((H,H),(((G,I),(F,E)),C))))))))),A);"
